g,i,year,omegaland,omegasupply,omegalabor,omegaestablish,omegacash,omeganoncash,omegatotal,xwater,p,y,xland
DAP014,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.50866978,3417.8378,2.53,0.0
DAP014,PASTR,2016,245,139,190,0,519,148,666,4.643786792,89.90799999999999,3.63,0.0
DAP014,POTATO,2016,583,2266,407,0,3187,268,3455,1.6592847769999999,652.0207200000001,18.64,0.0
DAP014,PRTOM,2016,582,1588,758,0,2987,185,3172,1.9569763569999998,73.14164,49.76,403.6438137
DAP014,RICE,2016,550,819,318,0,1769,68,1837,3.1369094489999996,272.7868,3.49,687.1500815
DAP014,SAFLR,2016,123,192,43,0,341,28,369,1.068963255,453.91684000000004,1.4,0.0
DAP014,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP014,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.302832215,594.89456,6.35,735.3450666
DAP014,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.460587332,587.53396,7.31,0.0
DAP015,ALFAL,2016,553,527,276,0,1182,608,1790,4.414809136000001,141.39268,6.37,0.0
DAP015,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.087285223,4740.4832799999995,1.02,0.0
DAP015,CORN,2016,678,593,162,0,1122,74,1196,1.868222286,154.128,5.2,0.0
DAP015,COTTN,2016,567,886,152,0,1339,524,1862,3.5718631610000005,2194.348,0.78,0.0
DAP015,CUCUR,2016,624,3340,3581,0,7603,145,7748,1.884699671,318.12612,60.19,0.0
DAP015,DRYBN,2016,299,519,358,0,1194,36,1230,1.701063611,1074.944,1.24,0.0
DAP015,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP015,GRAIN,2016,317,319,135,0,614,188,801,0.431187127,123.57904,2.93,0.0
DAP015,ONGAR,2016,416,3216,1228,0,4900,187,5087,1.4956910019999998,237.06072000000003,22.5,0.0
DAP015,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.1888665919999997,1947.3183600000002,2.07,1.813265829
DAP015,OTHFLD,2016,155,293,86,0,652,17,669,3.118130678,24.07756,11.55,0.0
DAP015,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.511412595,3417.8378,2.53,0.0
DAP015,PASTR,2016,245,139,190,0,519,148,666,4.646741475,89.90799999999999,3.63,0.0
DAP015,POTATO,2016,583,2266,407,0,3187,268,3455,1.660155311,652.0207200000001,18.64,0.0
DAP015,PRTOM,2016,582,1588,758,0,2987,185,3172,1.9562097619999999,73.14164,49.76,0.0
DAP015,RICE,2016,550,819,318,0,1769,68,1837,3.137770176,272.7868,3.49,0.0
DAP015,SAFLR,2016,123,192,43,0,341,28,369,1.069350827,453.91684000000004,1.4,0.0
DAP015,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP015,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.3033576719999997,594.89456,6.35,0.0
DAP015,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.462974122,587.53396,7.31,0.0
DAP016,ALFAL,2016,553,527,276,0,1182,608,1790,3.29,137.49996000000002,5.25,0.0
DAP016,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.631040968,4424.68884,0.89,0.0
DAP016,CORN,2016,678,593,162,0,1122,74,1196,2.1,154.128,5.2,0.0
DAP016,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP016,CUCUR,2016,624,3340,3581,0,7603,145,7748,1.29,318.12612,60.19,0.0
DAP016,DRYBN,2016,299,519,358,0,1194,36,1230,1.79,1192.8618,1.12,0.0
DAP016,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP016,GRAIN,2016,317,319,135,0,614,188,801,0.3,145.0384,2.61,0.0
DAP016,ONGAR,2016,416,3216,1228,0,4900,187,5087,2.77,237.06072000000003,22.5,0.0
DAP016,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,2.63,2118.8549199999998,1.83,0.0
DAP016,OTHFLD,2016,155,293,86,0,652,17,669,1.8,23.712,10.93,0.0
DAP016,OTHTRK,2016,617,5261,514,0,6015,822,6836,1.48,3417.8378,2.53,0.0
DAP016,PASTR,2016,245,139,190,0,519,148,666,4.2,89.90799999999999,3.63,0.0
DAP016,POTATO,2016,583,2266,407,0,3187,268,3455,2.144422572,652.0207200000001,18.64,0.0
DAP016,PRTOM,2016,582,1588,758,0,2987,185,3172,2.28,73.48743999999998,43.75,0.0
DAP016,RICE,2016,550,819,318,0,1769,68,1837,3.056154098,261.82,3.91,0.0
DAP016,SAFLR,2016,123,192,43,0,341,28,369,0.33,425.37352,1.12,0.0
DAP016,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP016,SUBTRP,2016,794,875,2275,283,3525,980,4471,2.28,2339.81124,1.63,0.0
DAP016,VINE,2016,1664,1075,1662,1241,3476,2220,5695,1.0,811.9878,5.79,0.0
DAP017,ALFAL,2016,553,527,276,0,1182,608,1790,4.414817076,153.80195999999995,4.16,0.0
DAP017,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.083923885,4527.016,0.92,0.0
DAP017,CORN,2016,678,593,162,0,1122,74,1196,1.8687501569999998,154.128,5.2,0.0
DAP017,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP017,CUCUR,2016,624,3340,3581,0,7603,145,7748,1.8852459940000001,318.12612,60.19,0.0
DAP017,DRYBN,2016,299,519,358,0,1194,36,1230,1.702099738,1133.236,1.18,0.0
DAP017,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP017,GRAIN,2016,317,319,135,0,614,188,801,0.43337286700000005,181.47583999999998,2.06,472.2809039
DAP017,ONGAR,2016,416,3216,1228,0,4900,187,5087,1.4957349080000002,237.06072000000003,22.5,0.0
DAP017,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.184728218,1754.42124,2.29,0.0
DAP017,OTHFLD,2016,155,293,86,0,652,17,669,3.1161745410000004,23.712,10.93,0.0
DAP017,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.50866978,3417.8378,2.53,0.0
DAP017,PASTR,2016,245,139,190,0,519,148,666,4.643786792,89.90799999999999,3.63,132.52051170000001
DAP017,POTATO,2016,583,2266,407,0,3187,268,3455,1.6592847769999999,652.0207200000001,18.64,0.0
DAP017,PRTOM,2016,582,1588,758,0,2987,185,3172,1.9569763569999998,72.45992,45.75,0.0
DAP017,RICE,2016,550,819,318,0,1769,68,1837,3.1369094489999996,261.82,3.91,0.0
DAP017,SAFLR,2016,123,192,43,0,341,28,369,1.068963255,435.708,1.19,0.0
DAP017,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP017,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.302832215,864.86556,2.13,0.0
DAP017,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.460587332,1082.87764,5.04,0.0
DAP018,ALFAL,2016,553,527,276,0,1182,608,1790,4.414817076,153.80195999999995,4.16,589.5716275000001
DAP018,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.083923885,4527.016,0.92,0.0
DAP018,CORN,2016,678,593,162,0,1122,74,1196,1.8687501569999998,154.128,5.2,0.0
DAP018,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP018,CUCUR,2016,624,3340,3581,0,7603,145,7748,1.8852459940000001,318.12612,60.19,0.0
DAP018,DRYBN,2016,299,519,358,0,1194,36,1230,1.702099738,1133.236,1.18,0.0
DAP018,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP018,GRAIN,2016,317,319,135,0,614,188,801,0.43337286700000005,181.47583999999998,2.06,0.0
DAP018,ONGAR,2016,416,3216,1228,0,4900,187,5087,1.4957349080000002,237.06072000000003,22.5,0.0
DAP018,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.184728218,1754.42124,2.29,0.0
DAP018,OTHFLD,2016,155,293,86,0,652,17,669,3.1161745410000004,23.712,10.93,0.0
DAP018,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.50866978,3417.8378,2.53,0.0
DAP018,PASTR,2016,245,139,190,0,519,148,666,4.643786792,89.90799999999999,3.63,19.54598003
DAP018,POTATO,2016,583,2266,407,0,3187,268,3455,1.6592847769999999,652.0207200000001,18.64,0.0
DAP018,PRTOM,2016,582,1588,758,0,2987,185,3172,1.9569763569999998,72.45992,45.75,21.70043463
DAP018,RICE,2016,550,819,318,0,1769,68,1837,3.1369094489999996,261.82,3.91,0.0
DAP018,SAFLR,2016,123,192,43,0,341,28,369,1.068963255,435.708,1.19,106.346801
DAP018,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP018,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.302832215,864.86556,2.13,0.0
DAP018,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.460587332,1082.87764,5.04,0.0
DAP019,ALFAL,2016,553,527,276,0,1182,608,1790,4.361771624,136.35388,5.9,0.0
DAP019,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.631040968,4527.016,0.92,0.0
DAP019,CORN,2016,678,593,162,0,1122,74,1196,2.30865375,154.128,5.2,72.53900876
DAP019,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP019,CUCUR,2016,624,3340,3581,0,7603,145,7748,3.063539055,318.12612,60.19,0.0
DAP019,DRYBN,2016,299,519,358,0,1194,36,1230,2.082948344,1133.236,1.18,0.0
DAP019,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP019,GRAIN,2016,317,319,135,0,614,188,801,1.152820207,142.7166,3.09,0.0
DAP019,ONGAR,2016,416,3216,1228,0,4900,187,5087,3.6247793710000002,237.06072000000003,22.5,0.0
DAP019,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.308391849,1649.8216799999998,1.7,0.0
DAP019,OTHFLD,2016,155,293,86,0,652,17,669,2.329128241,23.5144,10.32,0.0
DAP019,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.720162383,3417.8378,2.53,0.0
DAP019,PASTR,2016,245,139,190,0,519,148,666,4.648426015,89.90799999999999,3.63,0.0
DAP019,POTATO,2016,583,2266,407,0,3187,268,3455,3.0958333330000003,652.0207200000001,18.64,98.31917119
DAP019,PRTOM,2016,582,1588,758,0,2987,185,3172,3.0514996780000003,71.88688,39.0,0.0
DAP019,RICE,2016,550,819,318,0,1769,68,1837,3.053119693,233.2174,4.0,0.0
DAP019,SAFLR,2016,123,192,43,0,341,28,369,1.396679049,434.53227999999996,1.21,0.0
DAP019,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP019,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.55169305,1079.884,3.28,0.0
DAP019,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.642979671,631.91492,8.5,0.0
DAP020,ALFAL,2016,553,527,276,0,1182,608,1790,4.361771624,137.49996000000002,5.25,0.0
DAP020,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.631040968,4424.68884,0.89,0.0
DAP020,CORN,2016,678,593,162,0,1122,74,1196,2.30865375,154.128,5.2,0.0
DAP020,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP020,CUCUR,2016,624,3340,3581,0,7603,145,7748,3.063539055,318.12612,60.19,0.0
DAP020,DRYBN,2016,299,519,358,0,1194,36,1230,2.082948344,1192.8618,1.12,0.0
DAP020,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP020,GRAIN,2016,317,319,135,0,614,188,801,1.152820207,145.0384,2.61,0.0
DAP020,ONGAR,2016,416,3216,1228,0,4900,187,5087,3.6247793710000002,237.06072000000003,22.5,0.0
DAP020,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.308391849,2118.8549199999998,1.83,0.0
DAP020,OTHFLD,2016,155,293,86,0,652,17,669,2.329128241,23.712,10.93,0.0
DAP020,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.720162383,3417.8378,2.53,0.0
DAP020,PASTR,2016,245,139,190,0,519,148,666,4.648426015,89.90799999999999,3.63,0.0
DAP020,POTATO,2016,583,2266,407,0,3187,268,3455,3.0958333330000003,652.0207200000001,18.64,0.0
DAP020,PRTOM,2016,582,1588,758,0,2987,185,3172,3.0514996780000003,73.48743999999998,43.75,0.0
DAP020,RICE,2016,550,819,318,0,1769,68,1837,3.053119693,261.82,3.91,0.0
DAP020,SAFLR,2016,123,192,43,0,341,28,369,1.396679049,425.37352,1.12,0.0
DAP020,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP020,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.55169305,2339.81124,1.63,0.0
DAP020,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.642979671,811.9878,5.79,0.0
DAP021,ALFAL,2016,553,527,276,0,1182,608,1790,4.860430846,153.80195999999995,4.16,0.0
DAP021,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.659445798999999,4527.016,0.92,0.0
DAP021,CORN,2016,678,593,162,0,1122,74,1196,2.484712264,154.128,5.2,0.0
DAP021,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP021,CUCUR,2016,624,3340,3581,0,7603,145,7748,2.3891280630000002,318.12612,60.19,0.0
DAP021,DRYBN,2016,299,519,358,0,1194,36,1230,2.179556228,1133.236,1.18,0.0
DAP021,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.9125898630000002,459.667,16.52,0.0
DAP021,GRAIN,2016,317,319,135,0,614,188,801,1.184684778,181.47583999999998,2.06,0.0
DAP021,ONGAR,2016,416,3216,1228,0,4900,187,5087,3.2090923389999997,237.06072000000003,22.5,0.0
DAP021,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,4.208895784,1754.42124,2.29,0.0
DAP021,OTHFLD,2016,155,293,86,0,652,17,669,2.9428367069999997,23.712,10.93,0.0
DAP021,OTHTRK,2016,617,5261,514,0,6015,822,6836,1.5530644319999998,3417.8378,2.53,0.0
DAP021,PASTR,2016,245,139,190,0,519,148,666,4.654506757,89.90799999999999,3.63,0.0
DAP021,POTATO,2016,583,2266,407,0,3187,268,3455,2.144422572,652.0207200000001,18.64,0.0
DAP021,PRTOM,2016,582,1588,758,0,2987,185,3172,2.6309578819999997,72.45992,45.75,0.0
DAP021,RICE,2016,550,819,318,0,1769,68,1837,3.056154098,261.82,3.91,0.0
DAP021,SAFLR,2016,123,192,43,0,341,28,369,1.8388129469999999,435.708,1.19,0.0
DAP021,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP021,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.6098638430000003,864.86556,2.13,0.0
DAP021,VINE,2016,1664,1075,1662,1241,3476,2220,5695,1.200766108,1082.87764,5.04,0.0
DAP022,ALFAL,2016,553,527,276,0,1182,608,1790,3.93,153.80195999999995,4.16,0.0
DAP022,ALPIS,2016,1092,1642,760,390,2820,1314,4133,5.66,4527.016,0.92,0.0
DAP022,CORN,2016,678,593,162,0,1122,74,1196,2.83,154.128,5.2,0.0
DAP022,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP022,CUCUR,2016,624,3340,3581,0,7603,145,7748,1.93,318.12612,60.19,0.0
DAP022,DRYBN,2016,299,519,358,0,1194,36,1230,2.46,1133.236,1.18,0.0
DAP022,FRTOM,2016,402,1399,4793,0,6641,90,6731,2.43,459.667,16.52,0.0
DAP022,GRAIN,2016,317,319,135,0,614,188,801,1.14,181.47583999999998,2.06,0.0
DAP022,ONGAR,2016,416,3216,1228,0,4900,187,5087,2.3,237.06072000000003,22.5,0.0
DAP022,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,4.17,1754.42124,2.29,0.0
DAP022,OTHFLD,2016,155,293,86,0,652,17,669,2.9428367069999997,23.712,10.93,0.0
DAP022,OTHTRK,2016,617,5261,514,0,6015,822,6836,3.07,3417.8378,2.53,0.0
DAP022,PASTR,2016,245,139,190,0,519,148,666,5.87,89.90799999999999,3.63,0.0
DAP022,POTATO,2016,583,2266,407,0,3187,268,3455,2.144422572,652.0207200000001,18.64,0.0
DAP022,PRTOM,2016,582,1588,758,0,2987,185,3172,3.12,72.45992,45.75,0.0
DAP022,RICE,2016,550,819,318,0,1769,68,1837,3.056154098,261.82,3.91,0.0
DAP022,SAFLR,2016,123,192,43,0,341,28,369,1.52,435.708,1.19,0.0
DAP022,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP022,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.04,864.86556,2.13,0.0
DAP022,VINE,2016,1664,1075,1662,1241,3476,2220,5695,1.58,1082.87764,5.04,0.0
DAP023,ALFAL,2016,553,527,276,0,1182,608,1790,4.361771624,136.35388,5.9,0.0
DAP023,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.631040968,4527.016,0.92,0.0
DAP023,CORN,2016,678,593,162,0,1122,74,1196,2.30865375,154.128,5.2,0.0
DAP023,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP023,CUCUR,2016,624,3340,3581,0,7603,145,7748,3.063539055,318.12612,60.19,0.0
DAP023,DRYBN,2016,299,519,358,0,1194,36,1230,2.082948344,1133.236,1.18,0.0
DAP023,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP023,GRAIN,2016,317,319,135,0,614,188,801,1.152820207,142.7166,3.09,0.0
DAP023,ONGAR,2016,416,3216,1228,0,4900,187,5087,3.6247793710000002,237.06072000000003,22.5,0.0
DAP023,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.308391849,1649.8216799999998,1.7,0.0
DAP023,OTHFLD,2016,155,293,86,0,652,17,669,2.329128241,23.5144,10.32,0.0
DAP023,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.720162383,3417.8378,2.53,0.0
DAP023,PASTR,2016,245,139,190,0,519,148,666,4.648426015,89.90799999999999,3.63,0.0
DAP023,POTATO,2016,583,2266,407,0,3187,268,3455,3.0958333330000003,652.0207200000001,18.64,0.0
DAP023,PRTOM,2016,582,1588,758,0,2987,185,3172,3.0514996780000003,71.88688,39.0,0.0
DAP023,RICE,2016,550,819,318,0,1769,68,1837,3.053119693,233.2174,4.0,0.0
DAP023,SAFLR,2016,123,192,43,0,341,28,369,1.396679049,434.53227999999996,1.21,0.0
DAP023,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP023,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.55169305,1079.884,3.28,0.0
DAP023,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.642979671,631.91492,8.5,0.0
DAP024,ALFAL,2016,553,527,276,0,1182,608,1790,4.361771624,136.35388,5.9,0.0
DAP024,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.631040968,4527.016,0.92,0.0
DAP024,CORN,2016,678,593,162,0,1122,74,1196,2.30865375,154.128,5.2,0.0
DAP024,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP024,CUCUR,2016,624,3340,3581,0,7603,145,7748,3.063539055,318.12612,60.19,0.0
DAP024,DRYBN,2016,299,519,358,0,1194,36,1230,2.082948344,1133.236,1.18,0.0
DAP024,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP024,GRAIN,2016,317,319,135,0,614,188,801,1.152820207,142.7166,3.09,0.0
DAP024,ONGAR,2016,416,3216,1228,0,4900,187,5087,3.6247793710000002,237.06072000000003,22.5,0.0
DAP024,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.308391849,1649.8216799999998,1.7,0.0
DAP024,OTHFLD,2016,155,293,86,0,652,17,669,2.329128241,23.5144,10.32,0.0
DAP024,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.720162383,3417.8378,2.53,0.0
DAP024,PASTR,2016,245,139,190,0,519,148,666,4.648426015,89.90799999999999,3.63,0.0
DAP024,POTATO,2016,583,2266,407,0,3187,268,3455,3.0958333330000003,652.0207200000001,18.64,0.0
DAP024,PRTOM,2016,582,1588,758,0,2987,185,3172,3.0514996780000003,71.88688,39.0,0.0
DAP024,RICE,2016,550,819,318,0,1769,68,1837,3.053119693,233.2174,4.0,0.0
DAP024,SAFLR,2016,123,192,43,0,341,28,369,1.396679049,434.53227999999996,1.21,0.0
DAP024,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP024,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.55169305,1079.884,3.28,0.0
DAP024,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.642979671,631.91492,8.5,0.0
DAP025,ALFAL,2016,553,527,276,0,1182,608,1790,4.361771624,136.35388,5.9,0.0
DAP025,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.631040968,4527.016,0.92,0.0
DAP025,CORN,2016,678,593,162,0,1122,74,1196,2.30865375,154.128,5.2,0.0
DAP025,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP025,CUCUR,2016,624,3340,3581,0,7603,145,7748,3.063539055,318.12612,60.19,0.0
DAP025,DRYBN,2016,299,519,358,0,1194,36,1230,2.082948344,1133.236,1.18,0.0
DAP025,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP025,GRAIN,2016,317,319,135,0,614,188,801,1.152820207,142.7166,3.09,0.0
DAP025,ONGAR,2016,416,3216,1228,0,4900,187,5087,3.6247793710000002,237.06072000000003,22.5,0.0
DAP025,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.308391849,1649.8216799999998,1.7,0.0
DAP025,OTHFLD,2016,155,293,86,0,652,17,669,2.329128241,23.5144,10.32,0.0
DAP025,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.720162383,3417.8378,2.53,0.0
DAP025,PASTR,2016,245,139,190,0,519,148,666,4.648426015,89.90799999999999,3.63,0.0
DAP025,POTATO,2016,583,2266,407,0,3187,268,3455,3.0958333330000003,652.0207200000001,18.64,0.0
DAP025,PRTOM,2016,582,1588,758,0,2987,185,3172,3.0514996780000003,71.88688,39.0,0.0
DAP025,RICE,2016,550,819,318,0,1769,68,1837,3.053119693,233.2174,4.0,0.0
DAP025,SAFLR,2016,123,192,43,0,341,28,369,1.396679049,434.53227999999996,1.21,0.0
DAP025,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP025,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.55169305,1079.884,3.28,0.0
DAP025,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.642979671,631.91492,8.5,0.0
DAP026,ALFAL,2016,553,527,276,0,1182,608,1790,4.406879946,153.80195999999995,4.16,0.0
DAP026,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.109726444,4527.016,0.92,0.0
DAP026,CORN,2016,678,593,162,0,1122,74,1196,1.884487154,154.128,5.2,0.0
DAP026,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP026,CUCUR,2016,624,3340,3581,0,7603,145,7748,1.8859786790000002,318.12612,60.19,0.0
DAP026,DRYBN,2016,299,519,358,0,1194,36,1230,1.71450762,1133.236,1.18,0.0
DAP026,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.9066122559999998,459.667,16.52,0.0
DAP026,GRAIN,2016,317,319,135,0,614,188,801,0.444941336,181.47583999999998,2.06,236.2443971
DAP026,ONGAR,2016,416,3216,1228,0,4900,187,5087,1.5089018459999999,237.06072000000003,22.5,0.0
DAP026,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.200858488,1754.42124,2.29,0.0
DAP026,OTHFLD,2016,155,293,86,0,652,17,669,3.11333676,23.712,10.93,0.0
DAP026,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.517859537,3417.8378,2.53,0.0
DAP026,PASTR,2016,245,139,190,0,519,148,666,4.663861608,89.90799999999999,3.63,57.62056074
DAP026,POTATO,2016,583,2266,407,0,3187,268,3455,1.6672271580000002,652.0207200000001,18.64,0.0
DAP026,PRTOM,2016,582,1588,758,0,2987,185,3172,1.9760166719999999,72.45992,45.75,0.0
DAP026,RICE,2016,550,819,318,0,1769,68,1837,3.135587372,261.82,3.91,0.0
DAP026,SAFLR,2016,123,192,43,0,341,28,369,1.0763473540000001,435.708,1.19,0.0
DAP026,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP026,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.2985292860000004,864.86556,2.13,0.0
DAP026,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.446170892,1082.87764,5.04,5.465223908
DAP027,ALFAL,2016,553,527,276,0,1182,608,1790,4.414817076,153.80195999999995,4.16,0.0
DAP027,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.083923885,4527.016,0.92,0.0
DAP027,CORN,2016,678,593,162,0,1122,74,1196,1.8687501569999998,154.128,5.2,0.0
DAP027,COTTN,2016,567,886,152,0,1339,524,1862,3.576385485,2194.348,0.78,0.0
DAP027,CUCUR,2016,624,3340,3581,0,7603,145,7748,1.8852459940000001,318.12612,60.19,0.0
DAP027,DRYBN,2016,299,519,358,0,1194,36,1230,1.702099738,1133.236,1.18,0.0
DAP027,FRTOM,2016,402,1399,4793,0,6641,90,6731,1.897901056,459.667,16.52,0.0
DAP027,GRAIN,2016,317,319,135,0,614,188,801,0.43337286700000005,181.47583999999998,2.06,85.67514402
DAP027,ONGAR,2016,416,3216,1228,0,4900,187,5087,1.4957349080000002,237.06072000000003,22.5,0.0
DAP027,OTHDEC,2016,1450,1648,1927,536,4047,1746,5793,3.184728218,1754.42124,2.29,6.49358855
DAP027,OTHFLD,2016,155,293,86,0,652,17,669,3.1161745410000004,23.712,10.93,0.0
DAP027,OTHTRK,2016,617,5261,514,0,6015,822,6836,2.50866978,3417.8378,2.53,0.0
DAP027,PASTR,2016,245,139,190,0,519,148,666,4.643786792,89.90799999999999,3.63,78.24552787
DAP027,POTATO,2016,583,2266,407,0,3187,268,3455,1.6592847769999999,652.0207200000001,18.64,0.0
DAP027,PRTOM,2016,582,1588,758,0,2987,185,3172,1.9569763569999998,72.45992,45.75,0.0
DAP027,RICE,2016,550,819,318,0,1769,68,1837,3.1369094489999996,261.82,3.91,0.0
DAP027,SAFLR,2016,123,192,43,0,341,28,369,1.068963255,435.708,1.19,0.0
DAP027,SBEET,2016,374,725,344,0,1567,0,1567,3.7538385830000003,42.483999999999995,44.2,0.0
DAP027,SUBTRP,2016,794,875,2275,283,3525,980,4471,3.302832215,864.86556,2.13,0.0
DAP027,VINE,2016,1664,1075,1662,1241,3476,2220,5695,2.460587332,1082.87764,5.04,18.13508456
DAP028,ALFAL,2016,553,527,276,0,1182,608,1790,4.414817076,153.80195999999995,4.16,18.06797451
DAP028,ALPIS,2016,1092,1642,760,390,2820,1314,4133,4.083923885,4527.016,0.92,0.0
DAP028,CORN,2016,678,593,162,0,1122,74,1196,1.8687501569999998,154.128,5.2,90.30175891
