,i,g,year,omegaland,omegasupply,omegalabor,omegaestablish,omegacash,omeganoncash,omegatotal,xwater,p,y,xland,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_param,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
3,GRAIN,DAP092,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4333728670000001,164.47232333333332,1.7233333333333334,510.1194159666666,10.0,0.17,0.38000000000000006,486.9295916070085,38.76668643350001,0.9523809523809522,1,0.4333728670000001,1,1,-4.88235294117647,23.1039880974206,40.704279435324,0.4561226112537629,8.75523257288277e-05,0.3820902154584629,0.16169962096204543,1.7251310037253103,0.0051587508042242,5312.287897574921
4,OTHTRK,DAP092,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.50866978,4029.0,2.88,50.81852212,10.0,0.17,0.19,4029.0,5186.4333022,0.5530293133290588,1,2.50866978,1,1,-4.88235294117647,23.1039880974206,5163.32931410258,0.4200686000575296,0.16192088116686718,0.38080577303522906,0.03720474574037402,2.778896055633147,0.10356770868520572,290.20186449481133
5,PASTR,DAP092,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.643786792,106.387,3.3550000000000004,628.28812035,10.0,0.17,0.51,135.48192429729374,21.571893396000007,0.9523809523809523,1,4.643786792,1,1,-4.88235294117647,23.1039880974206,0.0,0.003187227574892288,0.9951484485795303,0.0016524358181089294,1.1888027468409568e-05,1.1516020652061731,0.003120836205900563,12091.341599758518
6,PRTOM,DAP092,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,1.956976357,76.31786,47.022499999999994,280.98843235,10.0,0.17,0.28,77.59981172279359,710.895896867125,0.8219799505262975,1,1.956976357,1,1,-4.88235294117647,23.1039880974206,678.263395067641,0.3093631210927087,0.1251200272216898,0.3827965730932375,0.182720278592364,45.80300683024618,0.012710233448258076,2838.8715931053634
7,SAFLR,DAP092,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.068963255,427.5395,1.13,361.06613434,10.0,0.17,0.34,452.4423031517857,151.18282453875003,0.7586589728657277,1,1.068963255,1,1,-4.88235294117647,23.1039880974206,119.466181914097,0.5152961821071118,0.02872413165809957,0.3725451053492741,0.08343458088551452,1.1281465643938102,0.00814581094946628,1721.504861564965
8,VINE,DAP092,2015.5,1664.0,1075.0,1662.0,1241.0,3476.0,2220.0,5695.0,2.460587332,978.44882,4.74,52.616920215,10.0,0.17,0.11,1064.7368117777028,626.6888629730006,0.8816362860404735,1,2.460587332,1,1,-4.88235294117647,23.1039880974206,598.142626408891,0.32560061907239,0.2844332001468748,0.15316537973667899,0.2368008010440563,4.430396973025108,0.1727753934240617,1.4904572708862802
0,ALFAL,DAP093,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.414817076,190.64985000000001,6.8,981.27253935,10.0,0.17,0.51,229.942294583522,166.4820637135001,0.9028777514632924,1,4.414817076,1,1,-4.88235294117647,23.1039880974206,140.355444310529,0.011248672371038984,0.976143937028231,0.008274090718038217,0.0043332998826917405,3.1824203603202004,0.001998205631051618,50465.388216852974
1,ALPIS,DAP093,2015.5,1092.0,1642.0,760.0,390.0,2820.0,1314.0,4133.0,4.083923885,6211.928204999999,1.0375,241.63308595,10.0,0.17,0.11,6211.928204999999,2973.65088025,0.5918314394068054,1,4.083923885,1,1,-4.88235294117647,23.1039880974206,2886.93228574008,0.08753266191638004,0.8599307193383992,0.0359138750956089,0.01662274364961191,0.6945573791216041,0.03762278272103113,11.986667335974644
2,CORN,DAP093,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.868750157,165.2125,5.0275,855.0996526000001,10.0,0.17,0.64,303.7700790474986,72.58437507850005,0.9523809523809523,1,1.868750157,1,1,-4.88235294117647,23.1039880974206,52.4125827438786,0.3957105900420787,0.20779979441011323,0.311415022542848,0.08507459300496013,4.805368456925027,0.0018272724064956538,86437.93508505482
3,GRAIN,DAP093,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4333728670000001,182.1822275,3.1274999999999995,914.390865675,10.0,0.17,0.38,260.7820177708225,38.766686433499984,0.9523809523809523,1,0.4333728670000001,1,1,-4.88235294117647,23.1039880974206,17.1580438108266,0.4403384245363101,9.009323345076253e-05,0.39317908112653355,0.1663924011037054,3.130856890030565,0.002877958481601628,8933.509920569986
4,OTHTRK,DAP093,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.50866978,3560.4290866666665,2.2399999999999998,206.62908155333332,10.0,0.17,0.19000000000000003,3777.4080935136612,2122.9974707299993,0.7956748574610918,1,2.50866978,1,1,-4.88235294117647,23.1039880974206,2021.20344357318,0.24934213937234667,0.20958889665178082,0.49291148389213235,0.04815748008373998,2.135946990655579,0.025471525378572425,541.1026513208482
5,PASTR,DAP093,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.643786792,106.387,3.3550000000000004,163.77116166000002,10.0,0.17,0.51,135.48192429729374,21.571893396000007,0.9523809523809523,1,4.643786792,1,1,-4.88235294117647,23.1039880974206,0.0,0.0031872275748922865,0.9951484485795303,0.0016524358181089294,1.1888027468409563e-05,1.151602065206173,0.011972708099831463,3151.7595123670653
6,PRTOM,DAP093,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,1.956976357,76.4804,43.724999999999994,132.26472989,10.0,0.17,0.28,79.1447693737646,523.1001123042497,0.8593508699738444,1,1.956976357,1,1,-4.88235294117647,23.1039880974206,489.931289200437,0.2765180975425376,0.13107043381914302,0.4010014544747021,0.19141001416361725,42.53408890719945,0.027002123501849693,1140.1932617454634
7,SAFLR,DAP093,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.068963255,520.6000799999998,1.57,144.3609278,10.0,0.17,0.34,520.6000799999998,448.6524930499998,0.4510836050195626,1,1.068963255,1,1,-4.88235294117647,23.1039880974206,425.548504952579,0.6959014024185189,0.0180212489184564,0.23373128060979032,0.05234606805323429,1.5683863088672196,0.0203737709047076,1481.5761286767606
0,ALFAL,DAP094,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.361771624,177.7207325,5.782500000000001,546.07115975,10.0,0.17,0.51,255.49764369218104,69.980885812,0.9523809523809523,1,4.361771624,1,1,-4.88235294117647,22.2775452124762,55.5198631975609,0.010630270600435815,0.9758374808862643,0.008881064715453156,0.004651183797846435,2.7140489075097287,0.003590712087089837,24725.86587595056
1,CORN,DAP094,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,2.30865375,165.2125,5.0275,2231.87957775,10.0,0.17,0.64,304.69059085926494,72.80432687500013,0.9523809523809523,1,2.30865375,1,1,-4.88235294117647,22.2775452124762,53.467862832478,0.26163491295567715,0.47629468877298103,0.20583807440384866,0.05623232386749323,4.417397625069773,0.0007000825741571531,225678.5504614017
2,CUCUR,DAP094,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,3.063539055,311.457425,54.745,42.069213155,10.0,0.17,0.05,311.457425,9511.412385349999,0.4499006311286477,1,3.063539055,1,1,-4.88235294117647,22.2775452124762,9452.82379586252,0.41617016739933294,0.29862487908109087,0.13763683640447685,0.14756811711509926,50.927468500409795,0.4754070375956857,4.378521491352809e-05
3,GRAIN,DAP094,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,1.152820207,173.232775,2.7475,773.2147670499999,10.0,0.17,0.38,306.1261722539618,39.12641010350001,0.9523809523809523,1,1.152820207,1,1,-4.88235294117647,22.2775452124762,36.2759109852837,0.4404611040862732,0.027073176440045178,0.3741334020090407,0.15833231746464105,2.7398320037673742,0.0034034256192603863,7941.0016069556805
4,ONGAR,DAP094,2015.5,416.0,3216.0,1228.0,0.0,4900.0,187.0,5087.0,3.624779371,272.28201,17.34,16.38348727,10.0,0.17,0.19,296.4855930447232,244.81238968550042,0.9523809523809523,1,3.624779371,1,1,-4.88235294117647,22.2775452124762,222.534844473024,0.02686404645657012,0.7924737499945287,0.1307402445124361,0.049921959036465034,12.583512248269733,0.32124771777827016,10.653141485342154
5,OTHDEC,DAP094,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.308391849,2295.460075,1.8725,1264.6265624999999,10.0,0.17,0.11,3538.3946655572877,1254.4100933208756,0.8500074477981465,1,3.308391849,1,1,-4.88235294117647,22.2775452124762,1545.28254755355,0.16779342494585422,0.6334163353437681,0.09163813008187495,0.10715210962850305,1.5261645264652761,0.007188611532038014,47.301973302501025
6,OTHTRK,DAP094,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.720162383,3689.375696666666,2.473333333333333,25.39474834666667,10.0,0.17,0.19000000000000003,3689.375696666666,2757.2787451366657,0.7258223390823361,1,2.720162383,1,1,-4.88235294117647,22.2775452124762,2683.57672071308,0.26166276001292216,0.28357686888975586,0.4142847294100453,0.040475641687276805,2.311448132352106,0.20725379211830963,83.03255039079346
7,PASTR,DAP094,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.648426015,97.50649999999999,3.4924999999999997,75.528597545,10.0,0.17,0.51,129.9246400465215,21.57421300750002,0.9523809523809523,1,4.648426015,1,1,-4.88235294117647,22.2775452124762,0.0,0.0031589151935953676,0.9951864447701391,0.0016428211788637008,1.1818857401897125e-05,1.1969457490710071,0.025960819841216478,1449.0596483494876
8,POTATO,DAP094,2015.5,583.0,2266.0,407.0,0.0,3187.0,268.0,3455.0,3.0958333330000003,731.66,21.24,325.5561807,10.0,0.17,0.19,731.66,12253.500066669998,0.21150974113672222,1,3.0958333330000003,1,1,-4.88235294117647,22.2775452124762,12231.2225214575,0.5528866317759904,0.3319833904994343,0.09759989881177979,0.0175300789127954,19.563427475389226,0.01616666556113349,4112.119643786075
9,PRTOM,DAP094,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,3.0514996780000003,76.0045325,40.455,591.59925575,10.0,0.17,0.28,78.97812563299371,228.89409947950014,0.9318390447482419,1,3.0514996780000003,1,1,-4.88235294117647,22.2775452124762,214.267530490284,0.07989483832992532,0.6911216929697295,0.15499818767951765,0.0739852810208277,31.865773522153297,0.006036905112229886,3812.207482114057
10,SAFLR,DAP094,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.396679049,447.6640025,1.1775,162.25904951,10.0,0.17,0.34,482.83549062953125,197.26065121362498,0.688421797972895,1,1.396679049,1,1,-4.88235294117647,22.2775452124762,174.294454513797,0.5105465331233843,0.11401871230875035,0.30673818245544743,0.0686965721124179,1.154529252528998,0.018126424871032974,930.9360607223653
11,VINE,DAP094,2015.5,1664.0,1075.0,1662.0,1241.0,3476.0,2220.0,5695.0,2.642979671,597.4287049999999,7.7275,1793.4268255000002,10.0,0.17,0.11,625.7737251371499,405.20965186275,0.9196977242298058,1,2.642979671,1,1,-4.88235294117647,22.2775452124762,385.95911907485,0.26399750600102073,0.38731588576676096,0.1369521753195596,0.2117344329126587,6.9975898010386794,0.00506901589830663,46.06637583101154
0,ALFAL,DAP095,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.414817076,190.64985000000001,6.8,3161.025474,10.0,0.17,0.51,229.942294583522,166.4820637135001,0.9028777514632924,1,4.414817076,1,1,-4.88235294117647,23.1039880974206,140.355444310529,0.011248672371038987,0.976143937028231,0.008274090718038217,0.004333299882691743,3.182420360320201,0.0006203000671311546,162566.84184236953
1,ALPIS,DAP095,2015.5,1092.0,1642.0,760.0,390.0,2820.0,1314.0,4133.0,4.083923885,5966.95094,1.0633333333333332,203.62154333333334,10.0,0.17,0.11,5966.95094,2920.1523866166663,0.6124280804802373,1,4.083923885,1,1,-4.88235294117647,23.1039880974206,2786.91460591925,0.08553218143914598,0.8618160192762832,0.0359926121670546,0.016659187117516138,0.7098931620603885,0.04464610640941393,9.848590745783099
2,CORN,DAP095,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.868750157,165.2125,5.0275,650.4070025,10.0,0.17,0.64,303.7700790474986,72.58437507850005,0.9523809523809523,1,1.868750157,1,1,-4.88235294117647,23.1039880974206,52.4125827438786,0.39571059004207865,0.20779979441011326,0.31141502254284786,0.08507459300496013,4.805368456925027,0.0024023419089802926,65746.53385721661
3,CUCUR,DAP095,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,1.885245994,311.457425,54.745,40.007378915000004,10.0,0.17,0.05,311.457425,9523.19531596,0.4492008683173861,1,1.885245994,1,1,-4.88235294117647,23.1039880974206,9463.78028358758,0.5794676835718162,0.02388097217022149,0.19141966331766985,0.20523168094029215,54.4869919429244,0.49990778057448243,4.1687860346345696e-05
4,DRYBN,DAP095,2015.5,299.0,519.0,358.0,0.0,1194.0,36.0,1230.0,1.702099738,1382.71133,1.34,53.43088986,10.0,0.17,0.17,1382.71133,659.8121848200003,0.6438901293657973,1,1.702099738,1,1,-4.88235294117647,23.1039880974206,636.70819672258,0.46448839418445587,0.11065642755532895,0.2514251282976644,0.1734300499625508,1.3106725231496141,0.11009273767645371,24.28295025034986
5,GRAIN,DAP095,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4333728670000001,182.1822275,3.1274999999999995,1040.5028870475,10.0,0.17,0.38,260.7820177708225,38.766686433499984,0.9523809523809523,1,0.4333728670000001,1,1,-4.88235294117647,23.1039880974206,17.1580438108266,0.4403384245363101,9.009323345076244e-05,0.39317908112653344,0.1663924011037054,3.1308568900305653,0.002529141418180694,10165.612117044462
6,OTHDEC,DAP095,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.184728218,2626.767255,2.05,68.439093775,10.0,0.17,0.11,2922.9061064772695,931.3488775367503,0.8718451129250504,1,3.184728218,1,1,-4.88235294117647,23.1039880974206,912.006248000982,0.15832689120596433,0.6043597018517957,0.10939650199742981,0.12791690494481023,1.697255736926962,0.13283210792937022,2.023362692345108
7,OTHTRK,DAP095,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.50866978,3524.7812649999996,2.3125,413.7409503370001,10.0,0.17,0.19,3687.5155201352454,2149.758837097499,0.7822826405987706,1,2.50866978,1,1,-4.88235294117647,23.1039880974206,2087.18895441533,0.2539544079271994,0.20830111918593905,0.48988288690177983,0.047861585985081695,2.205804170545643,0.012720901545882509,1110.3335588907476
8,PASTR,DAP095,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.643786792,106.387,3.3550000000000004,375.82547797499996,10.0,0.17,0.51,135.48192429729374,21.571893396000007,0.9523809523809523,1,4.643786792,1,1,-4.88235294117647,23.1039880974206,0.0,0.003187227574892288,0.9951484485795306,0.0016524358181089298,1.1888027468409568e-05,1.151602065206173,0.005217273518257648,7232.723473359311
9,PRTOM,DAP095,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,1.956976357,79.72488,46.97333333333333,719.9326469333332,10.0,0.17,0.28,79.72488,788.1659285633328,0.7894270076348054,1,1.956976357,1,1,-4.88235294117647,23.1039880974206,774.269611532579,0.3249848964471499,0.12228989026072808,0.3741379534134227,0.1785872598786993,45.784095983230145,0.004960781521218179,7817.719572618569
10,SAFLR,DAP095,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.068963255,443.52532999999994,1.41,254.0119671,10.0,0.17,0.34,443.52532999999994,265.1304107166666,0.6176865073370825,1,1.068963255,1,1,-4.88235294117647,23.1039880974206,233.577094652579,0.6031616866880694,0.02351711609803953,0.305011361127945,0.06830983608594603,1.4081076389498333,0.011578889389216635,1731.4714808713932
0,PASTR,DAP096,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.650000115,106.387,3.3550000000000004,1112.22190925,10.0,0.17,0.51,135.50143563412604,21.57500005749999,0.9523809523809523,1,4.650000115,1,1,-4.88235294117647,23.1073154024929,0.0,0.0031624168908149404,0.9951862355357352,0.0016395522336396105,1.1795339810356909e-05,1.1497912346107855,0.0017629434354945388,21404.86427084014
0,ALFAL,DAP097,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.414817076,190.64985000000001,6.8,1845.4870175,10.0,0.17,0.51,229.942294583522,166.4820637135001,0.9028777514632924,1,4.414817076,1,1,-4.88235294117647,23.1039880974206,140.355444310529,0.01124867237103899,0.976143937028231,0.00827409071803822,0.004333299882691744,3.1824203603202013,0.0010624752681173983,94910.65433155968
1,ALPIS,DAP097,2015.5,1092.0,1642.0,760.0,390.0,2820.0,1314.0,4133.0,4.083923885,6211.928204999999,1.0375,234.12413875,10.0,0.17,0.11,6211.928204999999,2973.65088025,0.5918314394068054,1,4.083923885,1,1,-4.88235294117647,23.1039880974206,2886.93228574008,0.08753266191637998,0.8599307193383992,0.03591387509560887,0.0166227436496119,0.694557379121604,0.03882943954197073,11.614171774053009
2,CORN,DAP097,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.868750157,165.2125,5.0275,1026.988327525,10.0,0.17,0.64,303.7700790474986,72.58437507850005,0.9523809523809523,1,1.868750157,1,1,-4.88235294117647,23.1039880974206,52.4125827438786,0.39571059004207865,0.20779979441011312,0.31141502254284786,0.08507459300496015,4.805368456925027,0.0015214389084300126,103813.3393199263
3,CUCUR,DAP097,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,1.885245994,325.07187,45.65,5.347770195500001,10.0,0.17,0.05,325.07187,7201.644944559997,0.5124249364660209,1,1.885245994,1,1,-4.88235294117647,23.1039880974206,7252.57441746258,0.5184411619333427,0.027346514788377654,0.21919797135521668,0.23501435192306314,45.40330388549461,3.739876484750493,4.353740244661031e-06
4,DRYBN,DAP097,2015.5,299.0,519.0,358.0,0.0,1194.0,36.0,1230.0,1.702099738,1382.71133,1.34,28.57114295,10.0,0.17,0.17,1382.71133,659.8121848200003,0.6438901293657973,1,1.702099738,1,1,-4.88235294117647,23.1039880974206,636.70819672258,0.46448839418445587,0.11065642755532895,0.25142512829766445,0.17343004996255082,1.3106725231496141,0.2058844111161633,12.984841627537218
5,GRAIN,DAP097,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4333728670000001,182.1822275,3.1274999999999995,918.6496435775,10.0,0.17,0.38,260.7820177708225,38.766686433499984,0.9523809523809523,1,0.4333728670000001,1,1,-4.88235294117647,23.1039880974206,17.1580438108266,0.4403384245363102,9.00932334507625e-05,0.39317908112653366,0.16639240110370546,3.130856890030565,0.0028646165224864785,8975.117766918498
6,OTHDEC,DAP097,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.184728218,2626.767255,2.05,19.5175010125,10.0,0.17,0.11,2922.9061064772695,931.3488775367503,0.8718451129250504,1,3.184728218,1,1,-4.88235294117647,23.1039880974206,912.006248000982,0.1583268912059643,0.6043597018517954,0.10939650199742977,0.12791690494481017,1.6972557369269619,0.4657824321406112,0.5770237625636985
7,OTHTRK,DAP097,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.50866978,3689.375696666666,2.473333333333333,34.78641493433333,10.0,0.17,0.19000000000000003,3689.375696666666,2759.393671166666,0.7255832033380433,1,2.50866978,1,1,-4.88235294117647,23.1039880974206,2684.86520385813,0.29328532512706296,0.19731965349752364,0.4640566592997488,0.04533836207566449,2.3657890924874954,0.15129923289514477,113.81263242517028
8,PASTR,DAP097,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.643786792,106.387,3.3550000000000004,605.0708497749999,10.0,0.17,0.51,135.48192429729374,21.571893396000007,0.9523809523809523,1,4.643786792,1,1,-4.88235294117647,23.1039880974206,0.0,0.0031872275748922882,0.9951484485795306,0.00165243581810893,1.1888027468409568e-05,1.151602065206173,0.003240586312255205,11644.52756580868
9,PRTOM,DAP097,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,1.956976357,77.29635999999999,45.5,308.68600165,10.0,0.17,0.28,78.6285446868823,627.9690684671245,0.8301654938213422,1,1.956976357,1,1,-4.88235294117647,23.1039880974206,606.925031585724,0.29727875796437564,0.1273093048142303,0.38949452528029566,0.18591741194109834,44.298229137304965,0.011569778196414601,2945.3456189723393
10,SAFLR,DAP097,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.068963255,443.52532999999994,1.41,79.30192649000001,10.0,0.17,0.34,443.52532999999994,265.1304107166666,0.6176865073370825,1,1.068963255,1,1,-4.88235294117647,23.1039880974206,233.577094652579,0.6031616866880694,0.023517116098039532,0.3050113611279451,0.06830983608594603,1.4081076389498335,0.03708833569079962,540.5612407290187
11,VINE,DAP097,2015.5,1664.0,1075.0,1662.0,1241.0,3476.0,2220.0,5695.0,2.460587332,584.1449766666666,7.366666666666666,2.4379113,10.0,0.17,0.11,636.8836614660423,247.22490467066623,0.9471511920273702,1,2.460587332,1,1,-4.88235294117647,23.1039880974206,242.999778049091,0.2896568671988487,0.2995927579101315,0.16132870040476666,0.24942167448625313,6.85588597577613,3.728974508182102,0.05832565035005897
