i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,PriceProxy,YieldProxy,CostProxy,WaterProxy,MargRev,MargProf
CORN,30,2015,2.184398471,1.747518777,0.933837096,220.4909193,547.1136613,92.14545876,162.6308418,6.02004816,91.848743,91.848743,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,979.0454999,119.2954606
CORN,30,2018,2.184398471,1.747518777,0.710797834,203.6349579,505.2882349,85.10117641,146.78454,6.16004928,40.517866,0,40.517866,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,904.1999999,110.1756307
CORN,31,2008,2.545609119,2.036487295,0.087675922,262.2378288,650.7020748,109.5919284,189.8899094,6.132049056,34600.39906,34566.6802,33.718864,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1164.41424,141.882408
CORN,31,2009,2.545609119,2.036487295,0.044559509,249.1458171,618.2162995,104.1206399,191.7948942,5.768046144,34764.49852,34730.77966,33.718864,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1106.2818,134.7990434
CORN,31,2010,2.466669867,2.036487295,0.295282529,310.9858811,771.662727,129.9642488,250.1465702,5.520244162,41858.40259,41731.85189,126.550701,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1380.870144,168.2572872
CORN,31,2011,2.512511597,2.036487295,0.087958384,346.661842,860.1870329,144.8736056,247.9094453,6.209049672,41905.70794,41779.15724,126.550701,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1539.28206,187.5595795
CORN,31,2012,2.494638967,2.036487295,0.314435916,358.7483761,890.1778729,149.9246944,261.385766,6.094248754,33548.25739,33514.55867,33.698724,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1592.949879,194.0989356
CORN,31,2013,2.536212632,2.036487295,0.00751719,274.452245,681.0102344,114.6964605,203.6633707,5.983647869,33623.61607,33589.8972,33.718864,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1218.649894,148.4909541
CORN,31,2014,2.545609119,2.036487295,0.135290614,279.9489691,694.6494939,116.993599,185.6735146,6.694853559,49554.75748,49437.62311,117.134372,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1243.05699,151.464928
CORN,31,2015,2.527111094,2.036487295,0.199127884,220.4909193,547.1136613,92.14545876,162.6308418,6.02004816,49133.25241,49016.11804,117.134372,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,979.0454999,119.2954606
CORN,31,2016,2.545609119,2.036487295,0.199200655,260.7403754,646.9863789,108.966127,175.9507352,6.58005264,35506.59773,35380.11429,126.483435,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1157.7651,141.0722186
CORN,31,2017,2.545609119,2.036487295,0.247156246,188.7596337,468.3774491,78.88462301,148.1131008,5.658845271,35506.59778,35380.11434,126.483435,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,838.14912,102.1274142
CORN,31,2018,2.545609119,2.036487295,0.094568072,226.1736453,561.2144555,94.52032935,146.78454,6.841854735,34393.30429,34136.45684,256.84745,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1004.2785,122.3700698
CORN,32,2008,2.514466247,2.011572998,0.239086526,292.173654,724.9831336,122.1024225,189.8899094,6.832054656,7992.52269,7852.856016,139.666674,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1297.33824,158.0790299
CORN,32,2009,2.514466247,2.011572998,0.280966801,260.0308285,645.2257495,108.6695999,191.7948942,6.02004816,10559.31653,10447.50502,111.811506,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1154.6145,140.688322
CORN,32,2010,2.354147439,2.011572998,0.413757991,323.3685297,802.3883288,135.139087,250.1465702,5.74004592,11424.15151,11312.34,111.811506,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1435.8528,174.9568545
CORN,32,2011,2.435036434,2.011572998,0.279192478,351.742568,872.7940581,146.996894,247.9094453,6.3000504,11217.77325,11103.72244,114.050806,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1561.842,190.3084798
CORN,32,2012,2.398664205,2.011572998,0.626045947,354.3804312,879.3395022,148.0992846,261.385766,6.02004816,11504.83035,11370.97684,133.853502,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1573.5549,191.7356819
CORN,32,2013,2.437653397,2.011572998,0.067378046,276.1218188,685.15302,115.3941929,203.6633707,6.02004816,11190.91428,11126.94773,63.966546,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1226.0633,149.3942683
CORN,32,2014,2.514466247,2.011572998,0.255350785,251.7316117,624.6325436,105.2012705,185.6735146,6.02004816,11190.91428,11126.94774,63.966546,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1117.7635,136.1980741
CORN,32,2015,2.514466247,2.011572998,0.184342965,220.4909193,547.1136613,92.14545876,162.6308418,6.02004816,8697.56737,8681.845351,15.722019,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,979.0454999,119.2954606
CORN,32,2016,2.504254627,2.011572998,0.326702789,260.7403754,646.9863789,108.966127,175.9507352,6.58005264,8697.567361,8681.845352,15.722009,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1157.7651,141.0722186
CORN,32,2017,2.514466247,2.011572998,0.426981641,210.1480336,521.4494113,87.82305876,148.1131008,6.3000504,9098.66799,9041.661134,57.006856,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,933.1199999,113.6994963
CORN,32,2018,2.514466247,2.011572998,0.163199767,226.1736453,561.2144555,94.52032935,146.78454,6.841854735,8958.534963,8700.918428,257.616535,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1004.2785,122.3700698
CORN,33,2008,2.52884361,2.023074888,0.037003544,292.173654,724.9831336,122.1024225,189.8899094,6.832054656,11322.97924,11278.87048,44.108757,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1297.33824,158.0790299
CORN,33,2009,2.52884361,2.023074888,0.082822875,249.1458171,618.2162995,104.1206399,191.7948942,5.768046144,11858.8937,11833.29936,25.594342,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1106.2818,134.7990434
CORN,33,2010,2.494330484,2.023074888,0.141223573,313.2731219,777.3381566,130.9201106,250.1465702,5.560844487,11714.36597,11714.36597,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1391.026176,169.4947869
CORN,33,2011,2.488855175,2.023074888,0.05344586,366.9065809,910.4211798,153.3340935,247.9094453,6.571652573,13840.17257,13826.39754,13.775032,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1629.174744,198.5128898
CORN,33,2012,2.461660413,2.023074888,0.186080478,372.1818668,923.510975,155.5386905,261.385766,6.32245058,14329.73175,14315.95671,13.775033,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1652.598588,201.3670557
CORN,33,2013,2.52884361,2.023074888,0,274.452245,681.0102344,114.6964605,203.6633707,5.983647869,17400.96954,17333.3913,67.578239,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1218.649894,148.4909541
CORN,33,2014,2.52884361,2.023074888,0.041104953,279.9489691,694.6494939,116.993599,185.6735146,6.694853559,17400.96954,17333.3913,67.578239,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1243.05699,151.464928
CORN,33,2015,2.52884361,2.023074888,0.077663123,220.4909193,547.1136613,92.14545876,162.6308418,6.02004816,12493.93526,12493.93526,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,979.0454999,119.2954606
CORN,33,2016,2.52884361,2.023074888,0.151417542,260.7403754,646.9863789,108.966127,175.9507352,6.58005264,12173.59596,12173.59596,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1157.7651,141.0722186
CORN,33,2017,2.52884361,2.023074888,0.131979559,210.1480336,521.4494113,87.82305876,148.1131008,6.3000504,13294.58421,12942.91691,351.667297,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,933.1199999,113.6994963
CORN,33,2018,2.52884361,2.023074888,0.027783706,226.1736453,561.2144555,94.52032935,146.78454,6.841854735,15061.18232,15061.18232,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1004.2785,122.3700698
CORN,34,2008,2.33698042,1.869584336,0.254258669,245.4737667,609.1046819,102.5860517,189.8899094,5.74004592,90.006115,90.006115,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1089.9768,132.8122997
CORN,34,2009,2.33698042,1.869584336,0.206477541,249.1458171,618.2162995,104.1206399,191.7948942,5.768046144,333.722225,333.722225,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1106.2818,134.7990434
CORN,34,2010,2.228330176,1.869584336,0.364906269,313.2731219,777.3381566,130.9201106,250.1465702,5.560844487,1374.239566,1374.239566,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1391.026176,169.4947869
CORN,34,2011,2.267571681,1.869584336,0.257962843,366.9065809,910.4211798,153.3340935,247.9094453,6.571652573,1394.164463,1394.164463,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1629.174744,198.5128898
CORN,34,2012,2.230438578,1.869584336,0.613292117,372.1818668,923.510975,155.5386905,261.385766,6.32245058,636.017018,636.017018,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1652.598588,201.3670557
CORN,34,2013,2.226338339,1.869584336,0.128001711,274.452245,681.0102344,114.6964605,203.6633707,5.983647869,636.103742,636.103742,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1218.649894,148.4909541
CORN,34,2014,2.326263885,1.869584336,0.289085001,279.9489691,694.6494939,116.993599,185.6735146,6.694853559,236.68628,236.68628,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1243.05699,151.464928
CORN,34,2015,2.33698042,1.869584336,0.315044691,205.1078319,508.9429408,85.71670583,162.6308418,5.6000448,266.119394,236.683218,29.436176,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,910.74,110.9725215
CORN,34,2016,2.33698042,1.869584336,0.477400896,260.7403754,646.9863789,108.966127,175.9507352,6.58005264,345.415873,291.211899,54.203974,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1157.7651,141.0722186
CORN,34,2017,2.33698042,1.869584336,0.586376803,213.3236039,529.3290914,89.15016277,148.1131008,6.395251162,319.412266,291.211899,28.200367,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,947.22048,115.417622
CORN,34,2018,2.329374794,1.869584336,0.284501342,203.6349579,505.2882349,85.10117641,146.78454,6.16004928,183.394311,179.961742,3.432569,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,904.1999999,110.1756307
CORN,35,2008,2.387084132,1.909667306,0.215408084,245.4737667,609.1046819,102.5860517,189.8899094,5.74004592,47.226925,16.826196,30.400729,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1089.9768,132.8122997
CORN,35,2009,2.377799355,1.909667306,0.313040051,249.1458171,618.2162995,104.1206399,191.7948942,5.768046144,30.400729,0,30.400729,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1106.2818,134.7990434
CORN,35,2010,2.241659857,1.909667306,0.330834502,313.2731219,777.3381566,130.9201106,250.1465702,5.560844487,5.90378,5.90378,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1391.026176,169.4947869
CORN,35,2011,2.318574802,1.909667306,0.276136625,366.9065809,910.4211798,153.3340935,247.9094453,6.571652573,142.583972,107.223487,35.360485,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1629.174744,198.5128898
CORN,35,2012,2.299792726,1.909667306,0.536972511,372.1818668,923.510975,155.5386905,261.385766,6.32245058,157.74984,107.22348,50.52636,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1652.598588,201.3670557
CORN,35,2013,2.269918633,1.909667306,0.102306559,274.452245,681.0102344,114.6964605,203.6633707,5.983647869,158.545088,119.898925,38.646163,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1218.649894,148.4909541
CORN,35,2014,2.387084132,1.909667306,0.27879031,279.9489691,694.6494939,116.993599,185.6735146,6.694853559,151.79416,128.313873,23.480287,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1243.05699,151.464928
CORN,35,2015,2.385830943,1.909667306,0.214684257,220.4909193,547.1136613,92.14545876,162.6308418,6.02004816,89.531389,80.849443,8.681946,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,979.0454999,119.2954606
CORN,35,2016,2.387084132,1.909667306,0.305010441,260.7403754,646.9863789,108.966127,175.9507352,6.58005264,245.288766,80.849443,164.439323,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1157.7651,141.0722186
CORN,35,2017,2.387084132,1.909667306,0.489331931,210.1480336,521.4494113,87.82305876,148.1131008,6.3000504,252.668849,88.76299,163.905859,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,933.1199999,113.6994963
CORN,35,2018,2.357175269,1.909667306,0.213036733,203.6349579,505.2882349,85.10117641,146.78454,6.16004928,210.18723,88.76299,121.42424,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,904.1999999,110.1756307
CORN,36,2008,2.439011624,1.9512093,0,253.2570812,628.4177572,105.8387802,189.8899094,5.922047376,28796.59227,28451.53934,345.052925,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1124.53704,137.0234214
CORN,36,2009,2.439011624,1.9512093,0.024646491,252.1694314,625.7189245,105.3842399,191.7948942,5.838046704,31270.73844,30999.92295,270.81549,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1119.70755,136.4349541
CORN,36,2010,2.425893727,1.9512093,0.067613545,311.0647515,771.8584314,129.9972095,250.1465702,5.521644173,40758.78571,40546.3649,212.420805,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1381.220352,168.2999596
CORN,36,2011,2.432198246,1.9512093,0.005450703,346.740007,860.3809871,144.9062715,247.9094453,6.210449684,52093.57573,51818.7743,274.801432,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1539.629136,187.6018703
CORN,36,2012,2.399031287,1.9512093,0.073866342,356.083655,883.5657852,148.8110796,261.385766,6.048981725,51357.99031,51347.72284,10.267468,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1581.117722,192.6572022
CORN,36,2013,2.438799561,1.9512093,0.000169651,276.5713194,686.2683855,115.5820439,203.6633707,6.029848239,55510.3634,55207.00621,303.35719,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1228.059217,149.6374682
CORN,36,2014,2.439011624,1.9512093,0.018633002,258.1127154,640.4662523,107.8680004,185.6735146,6.172649381,56432.64641,56075.13368,357.512726,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1146.097505,139.6505369
CORN,36,2015,2.439011624,1.9512093,0.082373328,205.1078319,508.9429408,85.71670583,162.6308418,5.6000448,46901.18638,46826.36206,74.824322,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,910.74,110.9725215
CORN,36,2016,2.439011624,1.9512093,0.149245449,260.7403754,646.9863789,108.966127,175.9507352,6.58005264,46807.16521,46654.68984,152.475369,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1157.7651,141.0722186
CORN,36,2017,2.439011624,1.9512093,0.103744564,195.7957012,485.8363479,81.82506913,148.1131008,5.869780292,45455.64728,45303.99348,151.653798,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,869.39136,105.9342418
CORN,36,2018,2.439011624,1.9512093,0.019628989,250.1007529,620.5858231,104.5197176,146.78454,7.565660525,46377.97773,46234.77534,143.202385,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1110.522,135.3157064
CORN,37,2008,2.339955763,1.87196461,0.05586874,262.2378288,650.7020748,109.5919284,189.8899094,6.132049056,32899.30099,32585.2835,314.017485,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1164.41424,141.882408
CORN,37,2009,2.339955763,1.87196461,0.029567783,249.1458171,618.2162995,104.1206399,191.7948942,5.768046144,41609.28055,41334.58688,274.693669,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1106.2818,134.7990434
CORN,37,2010,2.30845454,1.87196461,0.210748636,310.9858811,771.662727,129.9642488,250.1465702,5.520244162,51713.78536,51494.62353,219.161823,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1380.870144,168.2572872
CORN,37,2011,2.297048607,1.87196461,0.074589138,346.661842,860.1870329,144.8736056,247.9094453,6.209049672,53167.68263,52987.77524,179.907386,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1539.28206,187.5595795
CORN,37,2012,2.334193498,1.87196461,0.221190768,358.7483761,890.1778729,149.9246944,261.385766,6.094248754,55618.85343,55482.31492,136.538512,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1592.949879,194.0989356
CORN,37,2013,2.303428014,1.87196461,0.029222199,274.452245,681.0102344,114.6964605,203.6633707,5.983647869,60846.7355,60727.37072,119.36478,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1218.649894,148.4909541
CORN,37,2014,2.339955763,1.87196461,0.081197062,279.9489691,694.6494939,116.993599,185.6735146,6.694853559,62758.70873,62434.13002,324.578711,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1243.05699,151.464928
CORN,37,2015,2.325054701,1.87196461,0.195524027,220.4909193,547.1136613,92.14545876,162.6308418,6.02004816,53729.59602,53486.00006,243.595961,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,979.0454999,119.2954606
CORN,37,2016,2.339955763,1.87196461,0.230384244,260.7403754,646.9863789,108.966127,175.9507352,6.58005264,51681.78824,51438.19228,243.595961,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1157.7651,141.0722186
CORN,37,2017,2.339955763,1.87196461,0.246830546,188.7596337,468.3774491,78.88462301,148.1131008,5.658845271,52586.68464,52343.08868,243.595961,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,838.14912,102.1274142
CORN,37,2018,2.339955763,1.87196461,0.045667858,250.1007529,620.5858231,104.5197176,146.78454,7.565660525,55944.40501,55659.57828,284.82673,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1110.522,135.3157064
CORN,38,2009,2.077187748,1.718960421,1.012104266,260.0308285,645.2257495,108.6695999,191.7948942,6.02004816,4.25463,4.25463,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1154.6145,140.688322
CORN,38,2010,1.940221639,1.718960421,1.240121714,308.6986403,765.9872973,129.0083869,250.1465702,5.479643837,4.25463,4.25463,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1370.714112,167.0197874
CORN,38,2011,2.077187748,1.718960421,1.29335246,326.4171031,809.952886,136.4131177,247.9094453,5.846446772,4.25463,4.25463,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1449.389376,176.6062692
CORN,38,2012,2.078051273,1.718960421,1.718956559,345.3148853,856.8447708,144.3106983,261.385766,5.866046928,4.25463,4.25463,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1533.30117,186.8308156
CORN,38,2013,1.924833641,1.718960421,0.774165253,276.1218188,685.15302,115.3941929,203.6633707,6.02004816,7.758388,7.758388,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1226.0633,149.3942683
CORN,38,2014,2.125460188,1.718960421,1.43401203,251.7316117,624.6325436,105.2012705,185.6735146,6.02004816,7.758388,7.758388,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1117.7635,136.1980741
CORN,38,2015,2.084598555,1.718960421,1.416499226,220.4909193,547.1136613,92.14545876,162.6308418,6.02004816,7.598421,7.598421,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,979.0454999,119.2954606
CORN,38,2016,2.143987921,1.718960421,1.382000951,260.7403754,646.9863789,108.966127,175.9507352,6.58005264,8.545197,8.545197,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1157.7651,141.0722186
CORN,38,2017,2.148700526,1.718960421,1.61088727,188.7596337,468.3774491,78.88462301,148.1131008,5.658845271,8.545197,8.545197,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,838.14912,102.1274142
CORN,38,2018,2.148700526,1.718960421,1.126350492,203.6349579,505.2882349,85.10117641,146.78454,6.16004928,6.813389,5.708482,1.104907,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,904.1999999,110.1756307
CORN,39,2008,2.079194003,1.663355203,0.617243718,232.3020036,576.421016,97.08143429,189.8899094,5.432043456,1870.799989,1852.822221,17.977768,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1031.49024,125.6857861
CORN,39,2009,2.059862008,1.663355203,0.660729698,260.0308285,645.2257495,108.6695999,191.7948942,6.02004816,2897.361579,2864.366568,32.995011,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1154.6145,140.688322
CORN,39,2010,1.857494951,1.663355203,0.743326147,308.6986403,765.9872973,129.0083869,250.1465702,5.479643837,2930.520879,2897.525868,32.995011,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1370.714112,167.0197874
CORN,39,2011,2.007718939,1.663355203,0.893884084,326.4171031,809.952886,136.4131177,247.9094453,5.846446772,2932.267288,2896.724367,35.542921,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1449.389376,176.6062692
CORN,39,2012,2.030863645,1.663355203,1.072260874,345.3148853,856.8447708,144.3106983,261.385766,5.866046928,2086.732351,2086.732351,0,"CORN, GRAIN","CORN, GRAIN",Corn (Field),CornField,1533.30117,186.8308156
