i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue
HAY,34,2010,3.878489932,3.253201623,0.361652166,576.123,414.4266,177.6114,212.2,6,22672.88833,7157.005415,15515.88291,105.039,1273.2
HAY,34,2011,3.952475364,3.253201623,0.254287719,576.123,414.4266,177.6114,212.2,6,23303.36839,7185.22297,16118.14542,105.039,1273.2
HAY,34,2012,3.813235833,3.253201623,0.60978257,576.123,414.4266,177.6114,212.2,6,25084.1041,7129.720208,17954.38389,105.039,1273.2
HAY,34,2013,3.943794602,3.253201623,0.123802653,576.123,414.4266,177.6114,212.2,6,25046.23959,6942.335076,18103.90451,105.039,1273.2
HAY,34,2014,4.045021464,3.253201623,0.282062535,576.123,414.4266,177.6114,212.2,6,26718.45168,8061.36546,18657.08622,105.039,1273.2
HAY,34,2015,4.066502029,3.253201623,0.310473903,576.123,414.4266,177.6114,212.2,6,26833.06696,7863.308249,18969.75871,105.039,1273.2
HAY,34,2016,4.000090435,3.253201623,0.472511462,576.123,414.4266,177.6114,212.2,6,7104.400705,456.95585,6647.444855,105.039,1273.2
HAY,34,2016,4.000090435,3.253201623,0.472511462,576.123,414.4266,177.6114,212.2,6,25555.95634,7427.651603,18128.30474,105.039,1273.2
HAY,34,2017,3.996066188,3.253201623,0.58196763,576.123,414.4266,177.6114,212.2,6,9642.606982,585.448914,9057.158068,105.039,1273.2
HAY,34,2017,3.996066188,3.253201623,0.58196763,576.123,414.4266,177.6114,212.2,6,22958.32003,7458.039374,15500.28065,105.039,1273.2
HAY,34,2018,4.003948361,3.253201623,0.278249934,576.123,414.4266,177.6114,212.2,6,11538.14023,608.849793,10929.29043,105.039,1273.2
HAY,34,2018,4.003948361,3.253201623,0.278249934,576.123,414.4266,177.6114,212.2,6,22802.63574,7106.63228,15696.00346,105.039,1273.2
HAY,35,2008,4.122452494,3.297961995,0.18944942,576.123,414.4266,177.6114,212.2,6,5142.510733,1206.878101,3935.632632,105.039,1273.2
HAY,35,2009,4.060817925,3.297961995,0.297702162,576.123,414.4266,177.6114,212.2,6,5425.127114,1432.582242,3992.544872,105.039,1273.2
HAY,35,2010,3.94051807,3.297961995,0.302095019,576.123,414.4266,177.6114,212.2,6,5436.202796,1471.408164,3964.794632,105.039,1273.2
HAY,35,2011,3.963591327,3.297961995,0.252999762,576.123,414.4266,177.6114,212.2,6,5862.971212,1319.513203,4543.458009,105.039,1273.2
HAY,35,2012,3.909036504,3.297961995,0.514891901,576.123,414.4266,177.6114,212.2,6,6217.14854,1446.729988,4770.418552,105.039,1273.2
HAY,35,2013,4.016730349,3.297961995,0.084577716,576.123,414.4266,177.6114,212.2,6,7524.893628,1436.046028,6088.8476,105.039,1273.2
HAY,35,2014,4.122452494,3.297961995,0.253772794,576.123,414.4266,177.6114,212.2,6,7476.878619,1412.317292,6064.561327,105.039,1273.2
HAY,35,2015,4.122452494,3.297961995,0.198803872,576.123,414.4266,177.6114,212.2,6,10329.13524,1886.351135,8442.784103,105.039,1273.2
HAY,35,2016,4.057437686,3.297961995,0.291848846,576.123,414.4266,177.6114,212.2,6,10531.50192,1866.631414,8664.870504,105.039,1273.2
HAY,35,2017,4.095461603,3.297961995,0.468360613,576.123,414.4266,177.6114,212.2,6,9894.911132,1503.610343,8391.300789,105.039,1273.2
HAY,35,2018,4.059405913,3.297961995,0.191447923,576.123,414.4266,177.6114,212.2,6,10472.44042,1506.512271,8965.928149,105.039,1273.2
HAY,36,2008,4.452430972,3.561944778,0,576.123,414.4266,177.6114,212.2,6,125902.8617,125078.4664,824.395338,105.039,1273.2
HAY,36,2009,4.449422167,3.561944778,0.024414801,576.123,414.4266,177.6114,212.2,6,122120.1333,121624.4483,495.685011,105.039,1273.2
HAY,36,2010,4.434296653,3.561944778,0.071279265,576.123,414.4266,177.6114,212.2,6,117732.6919,117300.7525,431.939462,105.039,1273.2
HAY,36,2011,4.44219806,3.561944778,0.00818633,576.123,414.4266,177.6114,212.2,6,84729.78262,84684.51916,45.263462,105.039,1273.2
HAY,36,2012,4.413010736,3.561944778,0.080422203,576.123,414.4266,177.6114,212.2,6,85078.22296,85032.9595,45.26346,105.039,1273.2
HAY,36,2013,4.452430972,3.561944778,0,576.123,414.4266,177.6114,212.2,6,86497.81894,86368.1029,129.716038,105.039,1273.2
HAY,36,2014,4.452430972,3.561944778,0.018237803,576.123,414.4266,177.6114,212.2,6,86440.10126,86163.66876,276.432499,105.039,1273.2
HAY,36,2015,4.452430972,3.561944778,0.088586254,576.123,414.4266,177.6114,212.2,6,92840.41537,92614.28162,226.133754,105.039,1273.2
HAY,36,2016,4.379095726,3.561944778,0.159979032,576.123,414.4266,177.6114,212.2,6,90062.34505,89379.9704,682.374649,105.039,1273.2
HAY,36,2017,4.452430972,3.561944778,0.101848685,576.123,414.4266,177.6114,212.2,6,90501.81234,89788.2347,713.577641,105.039,1273.2
HAY,36,2018,4.445487615,3.561944778,0.017168628,576.123,414.4266,177.6114,212.2,6,88558.71453,88069.57019,489.144334,105.039,1273.2
HAY,37-KID,2008,4.944345113,3.955476091,0.001467838,576.123,414.4266,177.6114,212.2,6,5746.737379,5746.737379,0,105.039,1273.2
HAY,37-KID,2009,4.944345113,3.955476091,0.004599095,576.123,414.4266,177.6114,212.2,6,7218.941975,7218.941975,0,105.039,1273.2
HAY,37-KID,2010,4.937281643,3.955476091,0.095075856,576.123,414.4266,177.6114,212.2,6,8863.997787,8863.997787,0,105.039,1273.2
HAY,37-KID,2011,4.93664957,3.955476091,0.006156435,576.123,414.4266,177.6114,212.2,6,8954.071692,8954.071692,0,105.039,1273.2
HAY,37-KID,2012,4.889563499,3.955476091,0.062370722,576.123,414.4266,177.6114,212.2,6,7792.203618,7786.595989,5.607629,105.039,1273.2
HAY,37-KID,2013,4.944216642,3.955476091,0.000102777,576.123,414.4266,177.6114,212.2,6,7105.406387,7099.798757,5.60763,105.039,1273.2
HAY,37-KID,2014,4.944345113,3.955476091,0.034793125,576.123,414.4266,177.6114,212.2,6,4656.878189,4651.270559,5.60763,105.039,1273.2
HAY,37-KID,2015,4.92805245,3.955476091,0.088824717,576.123,414.4266,177.6114,212.2,6,3649.688689,3638.617189,11.0715,105.039,1273.2
HAY,37-KID,2016,4.862990047,3.955476091,0.087773111,576.123,414.4266,177.6114,212.2,6,4337.795839,4326.724339,11.0715,105.039,1273.2
HAY,37-KID,2017,4.944345113,3.955476091,0.077585158,576.123,414.4266,177.6114,212.2,6,4340.365201,4326.72369,13.641511,105.039,1273.2
HAY,37-KID,2018,4.933850836,3.955476091,0.008395422,576.123,414.4266,177.6114,212.2,6,3395.359202,3325.67781,69.681392,105.039,1273.2
HAY,37-RID,2008,4.454968254,3.563974603,0,576.123,414.4266,177.6114,212.2,6,7406.60894,7406.60894,0,105.039,1273.2
HAY,37-RID,2009,4.454968254,3.563974603,0,576.123,414.4266,177.6114,212.2,6,6615.802164,6615.802164,0,105.039,1273.2
HAY,37-RID,2010,4.438113822,3.563974603,0.106964328,576.123,414.4266,177.6114,212.2,6,7131.335747,7127.939714,3.396033,105.039,1273.2
HAY,37-RID,2011,4.418439955,3.563974603,0.029222639,576.123,414.4266,177.6114,212.2,6,7276.966302,7273.570269,3.396033,105.039,1273.2
HAY,37-RID,2012,4.450176541,3.563974603,0.04960237,576.123,414.4266,177.6114,212.2,6,6790.392436,6786.996403,3.396033,105.039,1273.2
HAY,37-RID,2013,4.41723938,3.563974603,0.030183099,576.123,414.4266,177.6114,212.2,6,6399.68333,6384.105989,15.577341,105.039,1273.2
HAY,37-RID,2014,4.454968254,3.563974603,0,576.123,414.4266,177.6114,212.2,6,6264.520559,6248.943218,15.577341,105.039,1273.2
HAY,37-RID,2015,4.435426721,3.563974603,0.110858799,576.123,414.4266,177.6114,212.2,6,6781.746302,6711.229947,70.516355,105.039,1273.2
HAY,37-RID,2016,4.384550571,3.563974603,0.130135502,576.123,414.4266,177.6114,212.2,6,7009.242344,6938.725989,70.516355,105.039,1273.2
HAY,37-RID,2017,4.443985089,3.563974603,0.096270089,576.123,414.4266,177.6114,212.2,6,6766.635089,6696.118734,70.516355,105.039,1273.2
HAY,37-RID,2018,4.454968254,3.563974603,0,576.123,414.4266,177.6114,212.2,6,7623.75044,6508.640224,1115.110216,105.039,1273.2
HAY,37-SVID,2008,4.154966035,3.323972828,0,576.123,414.4266,177.6114,212.2,6,8825.804911,8825.804911,0,105.039,1273.2
HAY,37-SVID,2009,4.154966035,3.323972828,0,576.123,414.4266,177.6114,212.2,6,9058.158388,9004.957383,53.201005,105.039,1273.2
HAY,37-SVID,2010,4.129301208,3.323972828,0.103582018,576.123,414.4266,177.6114,212.2,6,9517.248339,9451.537345,65.710994,105.039,1273.2
HAY,37-SVID,2011,4.126781663,3.323972828,0.022547498,576.123,414.4266,177.6114,212.2,6,9559.683358,9493.972364,65.710994,105.039,1273.2
HAY,37-SVID,2012,4.139192769,3.323972828,0.039132898,576.123,414.4266,177.6114,212.2,6,9777.71282,9693.913138,83.799682,105.039,1273.2
HAY,37-SVID,2013,4.121044759,3.323972828,0.027137021,576.123,414.4266,177.6114,212.2,6,10398.46757,10312.80632,85.661249,105.039,1273.2
HAY,37-SVID,2014,4.154966035,3.323972828,0,576.123,414.4266,177.6114,212.2,6,10251.2282,10215.78659,35.441606,105.039,1273.2
HAY,37-SVID,2015,4.13846355,3.323972828,0.082869853,576.123,414.4266,177.6114,212.2,6,10591.40977,10549.94903,41.460732,105.039,1273.2
HAY,37-SVID,2016,4.090910287,3.323972828,0.12644108,576.123,414.4266,177.6114,212.2,6,10761.19681,10720.02122,41.175589,105.039,1273.2
HAY,37-SVID,2017,4.14761434,3.323972828,0.084627461,576.123,414.4266,177.6114,212.2,6,10394.55058,10353.37499,41.175589,105.039,1273.2
HAY,37-SVID,2018,4.154966035,3.323972828,0,576.123,414.4266,177.6114,212.2,6,10845.88281,10804.19489,41.687922,105.039,1273.2
HAY,37-WIP,2008,4.13807939,3.310463512,0.114346385,576.123,414.4266,177.6114,212.2,6,16172.92451,15744.71783,428.206674,105.039,1273.2
HAY,37-WIP,2009,4.13807939,3.310463512,0.084892808,576.123,414.4266,177.6114,212.2,6,17903.49512,17457.31189,446.18323,105.039,1273.2
HAY,37-WIP,2010,4.093353723,3.310463512,0.308866803,576.123,414.4266,177.6114,212.2,6,18656.79647,18231.70587,425.090599,105.039,1273.2
HAY,37-WIP,2011,4.090831512,3.310463512,0.103758153,576.123,414.4266,177.6114,212.2,6,18810.30213,18329.28439,481.01774,105.039,1273.2
HAY,37-WIP,2012,4.082274468,3.310463512,0.357586573,576.123,414.4266,177.6114,212.2,6,17880.95087,17398.06236,482.888514,105.039,1273.2
HAY,37-WIP,2013,4.085968425,3.310463512,0.041688772,576.123,414.4266,177.6114,212.2,6,19259.4628,18510.94854,748.514256,105.039,1273.2
HAY,37-WIP,2014,4.121906911,3.310463512,0.176815466,576.123,414.4266,177.6114,212.2,6,20837.21094,20083.9677,753.243238,105.039,1273.2
HAY,37-WIP,2015,4.133441274,3.310463512,0.269621974,576.123,414.4266,177.6114,212.2,6,21012.99142,20307.62694,705.364483,105.039,1273.2
HAY,37-WIP,2016,4.075090272,3.310463512,0.31188411,576.123,414.4266,177.6114,212.2,6,19119.62928,18535.70389,583.925397,105.039,1273.2
HAY,37-WIP,2017,4.109456608,3.310463512,0.33959048,576.123,414.4266,177.6114,212.2,6,19016.10448,18432.17903,583.925449,105.039,1273.2
HAY,37-WIP,2018,4.137941671,3.310463512,0.103005574,576.123,414.4266,177.6114,212.2,6,18619.22546,18051.57318,567.652289,105.039,1273.2
HAY,38-YTID,2008,3.84296652,3.076646122,0.828265806,576.123,414.4266,177.6114,212.2,6,5894.092244,5874.432333,19.659911,105.039,1273.2
HAY,38-YTID,2009,3.684809148,3.076646122,0.790196651,576.123,414.4266,177.6114,212.2,6,6795.269368,6773.495548,21.77382,105.039,1273.2
HAY,38-YTID,2010,3.490411664,3.076646122,1.011059646,576.123,414.4266,177.6114,212.2,6,7150.217732,7108.704906,41.512826,105.039,1273.2
HAY,38-YTID,2011,3.599142473,3.076646122,1.034947918,576.123,414.4266,177.6114,212.2,6,6734.717823,6693.204997,41.512826,105.039,1273.2
HAY,38-YTID,2012,3.68748323,3.076646122,1.40445311,576.123,414.4266,177.6114,212.2,6,7313.983523,7231.352594,82.630929,105.039,1273.2
HAY,38-YTID,2013,3.452477962,3.076646122,0.577958441,576.123,414.4266,177.6114,212.2,6,8069.42522,7970.335486,99.089734,105.039,1273.2
HAY,38-YTID,2014,3.746574994,3.076646122,1.131921625,576.123,414.4266,177.6114,212.2,6,8411.360707,8321.20105,90.159657,105.039,1273.2
HAY,38-YTID,2015,3.739086302,3.076646122,1.177151078,576.123,414.4266,177.6114,212.2,6,8156.205714,8053.883235,102.322479,105.039,1273.2
HAY,38-YTID,2016,3.791244879,3.076646122,1.163264944,576.123,414.4266,177.6114,212.2,6,7563.566907,7448.68497,114.881937,105.039,1273.2
HAY,38-YTID,2017,3.658539102,3.076646122,1.34931904,576.123,414.4266,177.6114,212.2,6,7534.070755,7419.188819,114.881936,105.039,1273.2
HAY,38-YTID,2018,3.689127859,3.076646122,0.875331075,576.123,414.4266,177.6114,212.2,6,7100.477664,6975.505119,124.972545,105.039,1273.2
HAY,39-EW,2008,3.945879854,3.156703883,0.020919952,576.123,414.4266,177.6114,212.2,6,20003.66698,19659.50952,344.15746,105.039,1273.2
HAY,39-EW,2009,3.945879854,3.156703883,0.071648915,576.123,414.4266,177.6114,212.2,6,19418.11425,19032.30627,385.80798,105.039,1273.2
HAY,39-EW,2010,3.90013628,3.156703883,0.119527433,576.123,414.4266,177.6114,212.2,6,20613.37972,20227.57174,385.80798,105.039,1273.2
HAY,39-EW,2011,3.826283421,3.156703883,0.145223484,576.123,414.4266,177.6114,212.2,6,20603.83809,20218.03009,385.807996,105.039,1273.2
HAY,39-EW,2012,3.898441419,3.156703883,0.085032106,576.123,414.4266,177.6114,212.2,6,20154.16941,20008.46626,145.703148,105.039,1273.2
HAY,39-EW,2013,3.935634432,3.156703883,0.008196338,576.123,414.4266,177.6114,212.2,6,20155.69276,20009.9896,145.703152,105.039,1273.2
HAY,39-EW,2014,3.945879854,3.156703883,0,576.123,414.4266,177.6114,212.2,6,20817.96069,20664.88379,153.076899,105.039,1273.2
HAY,39-EW,2015,3.945879854,3.156703883,0.152386829,576.123,414.4266,177.6114,212.2,6,21436.5645,21292.24557,144.318934,105.039,1273.2
HAY,39-EW,2016,3.885253663,3.156703883,0.218903378,576.123,414.4266,177.6114,212.2,6,21436.5645,21292.24557,144.318934,105.039,1273.2
HAY,39-EW,2017,3.908246816,3.156703883,0.139421566,576.123,414.4266,177.6114,212.2,6,21352.93257,21208.61365,144.318928,105.039,1273.2
HAY,39-EW,2018,3.939085419,3.156703883,0.005435548,576.123,414.4266,177.6114,212.2,6,20828.02486,20684.04968,143.975176,105.039,1273.2
HAY,39-KRD,2008,3.748130873,2.998504698,0.714030767,576.123,414.4266,177.6114,212.2,6,29390.19363,28011.43411,1378.759521,105.039,1273.2
HAY,39-KRD,2009,3.594816159,2.998504698,0.776708124,576.123,414.4266,177.6114,212.2,6,31149.77429,29795.00701,1354.767284,105.039,1273.2
HAY,39-KRD,2010,3.316891385,2.998504698,0.847833166,576.123,414.4266,177.6114,212.2,6,32452.2887,31115.15376,1337.134935,105.039,1273.2
HAY,39-KRD,2011,3.425204282,2.998504698,1.0381317,576.123,414.4266,177.6114,212.2,6,32498.35359,31217.49272,1280.860867,105.039,1273.2
HAY,39-KRD,2012,3.583871107,2.998504698,1.213614477,576.123,414.4266,177.6114,212.2,6,29839.40971,28986.26263,853.147084,105.039,1273.2
HAY,39-KRD,2013,3.404333941,2.998504698,0.529521968,576.123,414.4266,177.6114,212.2,6,30088.10747,29237.52425,850.58322,105.039,1273.2
HAY,39-KRD,2014,3.620512171,2.998504698,0.971356063,576.123,414.4266,177.6114,212.2,6,31481.32931,30678.23688,803.092437,105.039,1273.2
HAY,39-KRD,2015,3.69485138,2.998504698,0.973509249,576.123,414.4266,177.6114,212.2,6,32012.48426,31405.44215,607.042111,105.039,1273.2
HAY,39-KRD,2016,3.69485138,2.998504698,0.937848036,576.123,414.4266,177.6114,212.2,6,31964.58776,31400.61523,563.972536,105.039,1273.2
HAY,39-KRD,2017,3.595413997,2.998504698,1.06079503,576.123,414.4266,177.6114,212.2,6,31844.14299,31279.26467,564.878318,105.039,1273.2
HAY,39-KRD,2018,3.56260172,2.998504698,0.792247422,576.123,414.4266,177.6114,212.2,6,30368.22745,29806.32531,561.902148,105.039,1273.2
HAY,4,2008,2.450114244,2.580155175,3.021966675,576.123,414.4266,177.6114,212.2,6,94.162832,0,94.162832,105.039,1273.2
HAY,4,2009,2.432782273,2.580155175,3.327115175,576.123,414.4266,177.6114,212.2,6,94.162832,0,94.162832,105.039,1273.2
HAY,4,2010,2.09684229,2.580155175,3.46840789,576.123,414.4266,177.6114,212.2,6,94.162832,0,94.162832,105.039,1273.2
HAY,4,2011,2.403655938,2.580155175,4.024003616,576.123,414.4266,177.6114,212.2,6,254.679617,0,254.679617,105.039,1273.2
HAY,4,2012,2.327366221,2.580155175,4.483346441,576.123,414.4266,177.6114,212.2,6,241.134209,0,241.134209,105.039,1273.2
HAY,4,2013,2.098684971,2.580155175,3.133790328,576.123,414.4266,177.6114,212.2,6,422.549182,0,422.549182,105.039,1273.2
HAY,4,2014,2.246726027,2.580155175,4.570904896,576.123,414.4266,177.6114,212.2,6,422.549182,0,422.549182,105.039,1273.2
HAY,4,2015,2.571997168,2.580155175,3.655697182,576.123,414.4266,177.6114,212.2,6,422.549132,0,422.549132,105.039,1273.2
HAY,4,2016,2.664317667,2.580155175,4.013401352,576.123,414.4266,177.6114,212.2,6,409.785887,22.957376,386.828511,105.039,1273.2
HAY,4,2017,2.725500283,2.580155175,4.169415385,576.123,414.4266,177.6114,212.2,6,409.785887,22.957376,386.828511,105.039,1273.2
HAY,4,2018,2.644757463,2.580155175,3.722063362,576.123,414.4266,177.6114,212.2,6,801.966676,22.957376,779.0093,105.039,1273.2
HAY,40,2008,4.325430456,3.460344365,0,576.123,414.4266,177.6114,212.2,6,783.159087,780.104036,3.055051,105.039,1273.2
HAY,40,2009,4.325430456,3.460344365,0,576.123,414.4266,177.6114,212.2,6,842.644881,839.58983,3.055051,105.039,1273.2
HAY,40,2010,4.295772764,3.460344365,0.133442529,576.123,414.4266,177.6114,212.2,6,955.984691,926.515887,29.468804,105.039,1273.2
HAY,40,2011,4.288630634,3.460344365,0.051948141,576.123,414.4266,177.6114,212.2,6,939.447251,909.978447,29.468804,105.039,1273.2
HAY,40,2012,4.325430456,3.460344365,0.063947994,576.123,414.4266,177.6114,212.2,6,817.269994,776.376732,40.893262,105.039,1273.2
HAY,40,2013,4.302997622,3.460344365,0.017946268,576.123,414.4266,177.6114,212.2,6,817.309118,776.415849,40.893269,105.039,1273.2
HAY,40,2014,4.325430456,3.460344365,0.012931692,576.123,414.4266,177.6114,212.2,6,566.624876,523.464997,43.159879,105.039,1273.2
HAY,40,2015,4.300639495,3.460344365,0.161010439,576.123,414.4266,177.6114,212.2,6,426.890325,383.730444,43.159881,105.039,1273.2
HAY,40,2016,4.260262332,3.460344365,0.192132863,576.123,414.4266,177.6114,212.2,6,430.154675,386.994793,43.159882,105.039,1273.2
HAY,40,2017,4.304056491,3.460344365,0.120727727,576.123,414.4266,177.6114,212.2,6,430.154691,386.994809,43.159882,105.039,1273.2
HAY,40,2018,4.325430456,3.460344365,0.00663371,576.123,414.4266,177.6114,212.2,6,345.165038,302.005156,43.159882,105.039,1273.2
HAY,41,2008,4.590569206,3.672455365,0,576.123,414.4266,177.6114,212.2,6,53458.27321,53294.31305,163.96016,105.039,1273.2
HAY,41,2008,4.590569206,3.672455365,0,576.123,414.4266,177.6114,212.2,6,95956.21356,95281.8893,674.324265,105.039,1273.2
HAY,41,2009,4.590569206,3.672455365,0,576.123,414.4266,177.6114,212.2,6,4067.684626,4060.809748,6.874878,105.039,1273.2
HAY,41,2009,4.590569206,3.672455365,0,576.123,414.4266,177.6114,212.2,6,140714.84,140252.1452,462.694798,105.039,1273.2
HAY,41,2010,4.569404497,3.672455365,0.079150344,576.123,414.4266,177.6114,212.2,6,141781.2067,141291.0738,490.132883,105.039,1273.2
HAY,41,2011,4.582752394,3.672455365,0.00625345,576.123,414.4266,177.6114,212.2,6,126594.9934,126373.2878,221.705591,105.039,1273.2
HAY,41,2012,4.550302684,3.672455365,0.115838372,576.123,414.4266,177.6114,212.2,6,124299.6321,123817.1587,482.473349,105.039,1273.2
HAY,41,2013,4.578557786,3.672455365,0.009609136,576.123,414.4266,177.6114,212.2,6,123178.2738,122716.6578,461.616024,105.039,1273.2
HAY,41,2014,4.590569206,3.672455365,0,576.123,414.4266,177.6114,212.2,6,133064.4892,132855.651,208.838242,105.039,1273.2
HAY,41,2015,4.590569206,3.672455365,0.10454926,576.123,414.4266,177.6114,212.2,6,131299.4316,131096.623,202.808545,105.039,1273.2
HAY,41,2016,4.515188318,3.672455365,0.189512845,576.123,414.4266,177.6114,212.2,6,129779.1239,129596.226,182.897865,105.039,1273.2
HAY,41,2017,4.589097749,3.672455365,0.096181864,576.123,414.4266,177.6114,212.2,6,192.765313,192.765313,0,105.039,1273.2
HAY,41,2017,4.589097749,3.672455365,0.096181864,576.123,414.4266,177.6114,212.2,6,131249.4138,131021.4856,227.928195,105.039,1273.2
HAY,41,2018,4.588747517,3.672455365,0.024532718,576.123,414.4266,177.6114,212.2,6,3573.181992,3573.181992,0,105.039,1273.2
HAY,41,2018,4.588747517,3.672455365,0.024532718,576.123,414.4266,177.6114,212.2,6,128245.8708,128009.6122,236.258689,105.039,1273.2
HAY,42,2008,4.570382989,3.656306391,0,576.123,414.4266,177.6114,212.2,6,12976.90161,12597.09215,379.809465,105.039,1273.2
HAY,42,2008,4.570382989,3.656306391,0,576.123,414.4266,177.6114,212.2,6,801.233147,801.233147,0,105.039,1273.2
HAY,42,2009,4.570382989,3.656306391,0,576.123,414.4266,177.6114,212.2,6,13353.74783,13063.2151,290.532729,105.039,1273.2
HAY,42,2010,4.504547793,3.656306391,0.094321241,576.123,414.4266,177.6114,212.2,6,15529.57148,15420.17909,109.392384,105.039,1273.2
HAY,42,2011,4.514917537,3.656306391,0.056412858,576.123,414.4266,177.6114,212.2,6,15078.09215,14977.1834,100.908756,105.039,1273.2
HAY,42,2012,4.485769515,3.656306391,0.173831058,576.123,414.4266,177.6114,212.2,6,17167.41816,16409.42122,757.996942,105.039,1273.2
HAY,42,2013,4.55468059,3.656306391,0.012561919,576.123,414.4266,177.6114,212.2,6,17167.88833,16005.41353,1162.474798,105.039,1273.2
HAY,42,2014,4.570382989,3.656306391,0,576.123,414.4266,177.6114,212.2,6,17773.50522,16700.01746,1073.487759,105.039,1273.2
