,i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_factor,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
5,CORN,41,2017.0,2.535640696,2.028512556,0.08358981349999998,387.265,504.2933,216.1257,180.37,7.0,67584.427926,67516.261726,68.166202,154.906,1262.59,15.0,0.17,0.45,180.37,116.87138956000013,0.9074352010074529,1,2.535640696,1,1,-4.88235294117647,32.4268123784501,84.44457718155,0.10507386066785973,0.7447739043495679,0.10510656448780073,0.04504567049477175,5.325319439660632,3.291388126968027e-05,1659854.804822644
6,GRAIN,41,2017.0,2.3508669552,1.896319606,0.0861755798,132.625,165.6221,70.9809,250.2589188,1.7964071860000002,159529.41767539998,60752.9259826,98776.49170279999,80.33892,449.56692000000004,15.0,0.17,0.38,250.2589188,45.07591576491046,0.8997348030953995,1,2.3508669552,1,1,-4.88235294117647,32.4268123784501,12.6491033864604,0.06571679002666812,0.8467834376522367,0.06124984062476652,0.026249931696328513,1.2439579965014447,4.3316085683216656e-05,295229.836665191
7,GRAPE,41,2017.0,2.1949182903333333,1.771580072,0.10336756333333334,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,4357.171134666667,4357.171134666667,0.0,81.80524,3543.98,15.0,0.17,0.11,979.0,48.88146564500024,0.9862071835492863,1,2.1949182903333333,1,1,-4.88235294117647,32.4268123784501,16.4546532665494,0.265341816165059,0.30338279626779735,0.30189277129700065,0.1293826162701431,3.3680690428941737,0.002086424611275812,72.22955436069074
8,HAY,41,2017.0,4.574175770000001,3.672455365,0.08618840180000001,576.123,414.42659999999995,177.6114,212.2,6.0,78608.07116100001,78478.654221,129.4169498,105.03900000000002,1273.2,15.0,0.17,0.51,212.2,36.42636344999978,0.9713899124646561,1,4.574175770000001,1,1,-4.88235294117647,32.4268123784501,3.99955107154975,0.00527626846161798,0.9896241402011453,0.003569713936065588,0.0015298774011709665,2.380796902468377,2.498493804702383e-05,3450682.555494449
9,PASTURE,41,2017.0,2.9662165046,2.392360914,0.08618124600000002,235.939,257.6728,110.43120000000002,225.17,2.5,10796.3986884,9861.448832,934.9498573999999,-41.118,562.925,15.0,0.17,0.51,272.38522397898004,32.42681237845004,0.9523809523809523,1,2.9662165046,1,1,-4.88235294117647,32.4268123784501,0.0,0.027878182491603856,0.9338827050188448,0.026767378742685845,0.011471733746865364,1.4532099726319925,0.00019883328982682797,189967.92697967516
10,PEAR,41,2017.0,4.499488547333333,3.611856366,0.10335107633333335,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,683.2703916666666,683.2703916666666,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,298.88952951997493,381.3383078604999,0.9523809523809522,1,4.499488547333333,1,1,-4.88235294117647,32.4268123784501,348.911495482051,0.026912958991448518,0.9292450543442963,0.030689390663196352,0.013152596001058585,15.601987004592306,0.013304994921167447,25.58069056613921
11,POTATO,41,2017.0,2.885775818,2.308620655,0.08358981349999998,1082.164,3084.3638,1321.8702,176.76,30.5,40668.41982725,40256.61079475,411.80903075000003,-97.218,5391.18,15.0,0.17,0.19,190.43504488962296,276.58423186350046,0.9523809523809523,1,2.885775818,1,1,-4.88235294117647,32.4268123784501,244.15741948505,0.10130491868078668,0.5701771362056257,0.22996256157951125,0.09855538353407627,25.695428647816655,0.00013074021361538036,53823.18214811812
12,VEGETABLE,41,2017.0,3.3871029223333338,2.714783312,0.10330035733333333,789.426,1844.7848999999999,790.6221,106.32,32.0,11167.00394,11167.00394,0.0,-22.593,3402.24,15.0,0.17,0.3,114.04442253208595,173.7819771917501,0.9523809523809524,1,3.3871029223333338,1,1,-4.88235294117647,32.4268123784501,141.3551648133,0.041481888927518445,0.8450206494219521,0.07944822315537053,0.034049238495158805,21.905316016766246,0.0002984984469642207,115114.41791346286
0,APPLE,42,2017.0,4.2666053779999995,3.452774371,0.11608826433333334,5007.715533,17965.50499,7699.50214,2102.721739,15.18,641.5194146666666,641.5194146666666,0.0,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1182.5942543499975,0.9629505139012581,1,4.2666053779999995,1,1,-4.88235294117647,32.4002861477499,1150.19396820225,0.05724148696663631,0.7054354675643536,0.1661261318190602,0.07119691364995001,11.823014595966992,0.014170902521528089,49.22471598763325
1,BEAN,42,2017.0,1.919109981,1.535287985,0.115849095,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,1602.3200163333333,1495.877079,106.44293733333332,0.58632,1032.23032,15.0,0.17,0.17,1012.2292565461363,53.02153248574996,0.9523809523809524,1,1.919109981,1,1,-4.88235294117647,32.4002861477499,20.6212463380001,0.26683084480682506,0.3901939145093651,0.24008266847866683,0.10289257220514296,0.9993687947819135,0.00393237721451608,336.52049804119986
2,CHERRY,42,2017.0,4.268018152333333,3.433407391,0.11594294066666666,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,52.926168,52.926168,0.0,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8369.050039111547,0.6710442795049958,1,4.268018152333333,1,1,-4.88235294117647,32.4002861477499,8336.6497529638,0.10857360814392977,0.7507499478711263,0.09847351077767477,0.04220293320726941,5.523437958884962,0.17176586619513226,7.25212002170384
3,CORN,42,2017.0,2.565762589,2.052610071,0.115849095,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,2780.4906859999996,2542.324969,238.165717,154.906,1262.59,15.0,0.17,0.45,180.37,116.41956116500023,0.907793059373985,1,2.565762589,1,1,-4.88235294117647,32.4002861477499,84.0192750172503,0.09965015758208785,0.7578204253774466,0.09977059192832581,0.04275882511213962,5.268793267954367,0.0008740905467707824,62445.819168838185
4,GRAIN,42,2017.0,2.292823160333333,1.870935835,0.11607937033333333,132.625,165.6221,70.9809,250.25891880000003,1.796407186,82491.79589333333,4440.612141666667,78051.18375000001,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,45.946572687910475,0.8977981460948797,1,2.292823160333333,1,1,-4.88235294117647,32.4002861477499,13.5462865401607,0.07466080436286383,0.8264154418236458,0.06924662766944326,0.029677126144047113,1.2756199012372502,0.0005926162572668926,21684.95606756314
5,HAY,42,2017.0,4.536191367666667,3.6563063909999998,0.11607058199999999,576.123,414.4266,177.6114,212.19999999999996,6.0,17680.20606,17248.956036666666,431.250023,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,36.99612948499968,0.9709424053683634,1,4.536191367666667,1,1,-4.88235294117647,32.4002861477499,4.59584333724987,0.005543764395816303,0.9891030847603549,0.003747205590680258,0.0016059452531486823,2.4045772402219243,0.0001136755354676183,759136.8093099286
6,PASTURE,42,2017.0,2.9308481969999995,2.381600264,0.116056691,235.939,257.6728,110.4312,225.17,2.5,1219.1301799999999,980.101743,239.02843700000003,-41.118,562.925,15.0,0.17,0.51,272.16240364109996,32.40028614775,0.9523809523809522,1,2.9308481969999995,1,1,-4.88235294117647,32.4002861477499,0.0,0.029769586558264366,0.9293929198053785,0.028586245545449977,0.012251248090907135,1.472663170518805,0.002000592619827113,18878.513294046068
7,PEAR,42,2017.0,4.486704675333333,3.6086978749999994,0.11594330366666666,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,65.83970333333333,65.83970333333333,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,298.88201460721484,381.3287199565005,0.9523809523809522,1,4.486704675333333,1,1,-4.88235294117647,32.4002861477499,348.928433808749,0.02733445537712813,0.9281367868325368,0.03117013045142457,0.013358627338910557,15.651655415782743,0.13807639814055092,2.4649388470972413
8,POTATO,42,2017.0,2.902987428,2.322389942,0.115849095,1082.164,3084.3638000000005,1321.8702,176.76,30.5,2728.9461316666666,2410.275467,318.67066466666665,-97.218,5391.18,15.0,0.17,0.19000000000000003,190.443932852164,276.59714057100064,0.9523809523809522,1,2.902987428,1,1,-4.88235294117647,32.4002861477499,244.196854423252,0.09929042319445497,0.5787274229959772,0.2253875076666975,0.09659464614287033,25.59013045233047,0.002183633350957906,3222.5745140032054
9,VEGETABLE,42,2017.0,3.368472006333333,2.708007914,0.11596671799999998,789.426,1844.7848999999999,790.6221,106.32,32.0,85.61064833333334,85.61064833333334,0.0,-22.593,3402.24,15.0,0.17,0.3,114.03525262811719,173.76800400475017,0.9523809523809522,1,3.368472006333333,1,1,-4.88235294117647,32.4002861477499,141.367717857,0.042631383186969046,0.8407243632114829,0.08165097752108363,0.03499327608046442,22.027999085186657,0.03893596647410819,882.4996424277372
0,BEAN,43,2017.0,1.971905751,1.577524601,0.2169439192,421.592,427.03640000000007,183.0156,938.3912,1.1,4317.111898,1342.7356750000001,2974.376223,0.58632,1032.23032,15.0,0.17,0.17,1012.9851959802274,53.06112931325015,0.9523809523809522,1,1.971905751,1,1,-4.88235294117647,32.4214789416999,20.6396503715502,0.24996527815519556,0.4287647070662955,0.22488901034495629,0.09638100443355269,0.9862268967787441,0.004380871865325593,302.0941912816313
1,CORN,43,2017.0,2.65583987,2.124671896,0.2169439192,387.265,504.2933,216.1257,180.37,7.0,309.07710260000005,305.5745034,3.5025992,154.906,1262.59,15.0,0.17,0.45,180.37,115.06840195000018,0.9088632082069396,1,2.65583987,1,1,-4.88235294117647,32.4214789416999,82.6469230083003,0.08492293020001032,0.7932852633736855,0.08525426449841288,0.036537541927891236,5.101815863318588,0.007272276310675408,7485.534850723483
2,GRAIN,43,2017.0,2.212550982666667,1.833369407,0.23751956200000005,132.625,165.62210000000002,70.9809,250.25891879999998,1.796407186,169240.72338433334,10342.451643500002,158898.27175483332,80.33892000000002,449.56692000000004,15.0,0.17,0.37999999999999995,250.25891879999998,47.15065535291048,0.8951198292277242,1,2.212550982666667,1,1,-4.88235294117647,32.4214789416999,14.7291764112105,0.08903470765782612,0.7937865848324666,0.0820250952567951,0.03515361225291219,1.3206427696042493,0.00025444440429386097,50846.113280942685
3,HAY,43,2017.0,4.599248833666667,3.721873446,0.23746746766666668,576.123,414.42659999999995,177.6114,212.20000000000002,6.0,12987.167682166664,7698.968396666667,5288.199286833334,105.039,1273.2,15.0,0.17,0.5099999999999999,212.20000000000002,36.050267494999765,0.971685306711436,1,4.599248833666667,1,1,-4.88235294117647,32.4214789416999,3.62878855330021,0.005107861199480385,0.9899522825712657,0.003457899360477819,0.001481956868776208,2.3653288460540933,0.0002546814342781857,338313.45172283007
4,PASTURE,43,2017.0,2.9591052556,2.418646248,0.21739346099999998,235.939,257.6728,110.43120000000002,225.17,2.5,1626.3354709999999,765.2023013999999,861.1331696,-41.118,562.925,15.0,0.17,0.51,272.34042311027997,32.42147894169998,0.9523809523809523,1,2.9591052556,1,1,-4.88235294117647,32.4214789416999,0.0,0.02824749365927611,0.9330060581045323,0.02712251376533415,0.011623934470857494,1.4570892118621572,0.002562439122488361,14740.329587141792
5,POTATO,43,2017.0,2.967203225,2.37376258,0.2169439192,1082.164,3084.3638,1321.8702,176.76,30.5,1788.5602314000002,1781.0658846000001,7.4943468,-97.218,5391.18,15.0,0.17,0.19,190.47709346864758,276.64530241875036,0.9523809523809523,1,2.967203225,1,1,-4.88235294117647,32.4214789416999,244.223823477051,0.09198202184162776,0.6097463139109476,0.20879016497319722,0.08948149927422738,25.193234599258933,0.002955060753363914,2381.396254977359
6,VEGETABLE,43,2017.0,3.3772193779999995,2.72807325,0.23727279966666662,789.426,1844.7848999999999,790.6221,106.32,32.0,9.102532666666667,9.102532666666667,0.0,-22.593,3402.24,15.0,0.17,0.3,114.03955797510939,173.77456453350018,0.9523809523809522,1,3.3772193779999995,1,1,-4.88235294117647,32.4214789416999,141.353085591801,0.042087712156402765,0.842756363610217,0.08060914696336619,0.03454677727001408,21.97030661898754,0.3661984477726675,93.832212398041
0,APPLE,44,2017.0,3.9972944534,3.234743912,0.14477570959999997,5007.715533,17965.50499,7699.50214,2102.721739,15.180000000000001,4661.5746648,4628.4988762,33.075788599999996,1246.593333,31919.316,15.0,0.17,0.11000000000000001,2102.721739,1186.633918218998,0.9628239553036598,1,3.9972944534,1,1,-4.88235294117647,2.49839784119922,1184.1355203778,0.0738776650598698,0.6200254937074842,0.21426778885092562,0.09182905238172044,12.455599463984962,0.0019641160847321476,355.3832022479369
1,BEAN,44,2017.0,1.801754649,1.441403719,0.261343387,421.592,427.0364,183.0156,938.3912,1.1,59.551903,59.551903,0.0,0.58632,1032.23032,15.0,0.17,0.17,1010.5489415652273,52.93351598675008,0.9523809523809523,1,1.801754649,1,1,-4.88235294117647,2.49839784119922,50.4351181455509,0.303519620288455,0.3062742787578869,0.2731442706675608,0.11706183028609746,1.0257801432886793,0.09877690963421387,13.394629721784895
2,BLUEBERRY,44,2017.0,3.282010325,2.655950444,0.16434905200000002,4254.082,12661.36348,5426.298636,4131.7,6.140473171,5.160407999999999,3.318395,1.842013,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2979.6187297456977,0.882556204749617,1,3.282010325,1,1,-4.88235294117647,2.49839784119922,2977.1203319045,0.17379450049540449,0.3916373137275234,0.3041977300151196,0.13037045576195244,5.548389551149163,2.7395500206904515,0.2975429394589614
3,CANEBERRY,44,2017.0,3.8888604526666666,3.1470466840000006,0.16426746666666667,2156.154667,2860.5833670000006,1225.9643,2384.88,4.583333333,1.822001,1.822001,0.0,4687.997667,10930.700000000003,15.0,0.17,0.11,2384.88,4629.6647584150405,0.5764530397182482,1,3.8888604526666666,1,1,-4.88235294117647,2.49839784119922,4627.16636057384,0.12316808115181396,0.8026577914326123,0.05192188919271686,0.02225223822285711,3.290825720044932,4.989519265307258,0.15325404322833433
4,CHERRY,44,2017.0,4.0067501632,3.229972975,0.14466366760000002,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1675.9795665999998,1650.7463779999998,25.2331886,8433.070306,25441.26616,15.0,0.17,0.11000000000000001,3467.15,8372.969058948547,0.6708902376498163,1,4.0067501632,1,1,-4.88235294117647,2.49839784119922,8370.47066110735,0.14159954459313823,0.6749980498429394,0.12838168387937987,0.055020721684542535,5.831782406213023,0.005507150711984837,226.27096287605758
5,CORN,44,2017.0,2.379331168,1.9034649339999998,0.164016469,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,331.24646766666666,331.24646766666666,0.0,154.906,1262.59,15.0,0.17,0.45,180.37,119.2160324800002,0.9055781904814705,1,2.379331168,1,1,-4.88235294117647,2.49839784119922,116.717634638801,0.13745826971570752,0.6670209844718997,0.1368645220686748,0.058656223743717775,5.621218362398416,0.006708666926701977,8181.409047270282
6,GRAIN,44,2017.0,2.1938631476666663,1.801605136,0.16436937199999999,132.625,165.6221,70.9809,250.25891880000003,1.796407186,132287.3906,349.3215323333333,131938.0691,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,47.430972877910484,0.8944963013112529,1,2.1938631476666663,1,1,-4.88235294117647,2.49839784119922,44.9325750367113,0.09274373808880015,0.7853861216859518,0.08530909815767351,0.03656104206757437,1.3313040139749162,0.007533400331180521,1720.030983844731
7,GRAPE,44,2017.0,2.029100654,1.6440293450000003,0.14461406520000003,1288.48148,1521.585296,652.107984,979.0,3.62,74.58548599999999,74.58548599999999,0.0,81.80524,3543.9800000000005,15.0,0.17,0.11000000000000001,979.0,51.36873018999986,0.9855053555070853,1,2.029100654,1,1,-4.88235294117647,2.49839784119922,48.8703323488007,0.2992848913127099,0.21517310398833572,0.3398794032892681,0.14566260140968632,3.450829251102946,0.12188576596402537,1.2387155918872552
8,HAY,44,2017.0,4.252908545333334,3.4349045319999996,0.16431525433333333,576.123,414.4266,177.6114,212.19999999999996,6.0,1977.722489,1884.3453673333333,93.37712166666667,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,41.2453718199998,0.9676049545868679,1,4.252908545333334,1,1,-4.88235294117647,2.49839784119922,38.7469739788005,0.0081159549816887,0.9841010843504621,0.005448072467494278,0.0023348882003546905,2.5961459615855103,0.0010405652529081391,83505.91695594312
9,PASTURE,44,2017.0,2.7403307443333333,2.237630527,0.1643103233333333,235.939,257.6728,110.4312,225.17,2.5,534.2678303333333,451.2095366666667,83.05829366666667,-41.118,562.925,15.0,0.17,0.51,270.96214368930004,32.25739805825003,0.9523809523809522,1,2.7403307443333333,1,1,-4.88235294117647,2.49839784119922,29.759000217051,0.04272065963444937,0.8986445271915726,0.04104436922178463,0.01759044395219341,1.584479618907699,0.004345618065191803,8686.475109436766
10,PEAR,44,2017.0,4.195937204,3.385642803,0.16387859175000002,2639.021143,3444.17688,1476.075806,284.58,26.79285714,479.49174374999996,478.22642999999994,1.26531375,65.43745714,7624.711286,15.0,0.17,0.11,284.58,2.498397841199221,0.9996723288596977,1,4.195937204,1,1,-4.88235294117647,2.49839784119922,0.0,0.034434418397389886,0.9014259691594437,0.04489772870760932,0.01924188373555709,16.69780962237239,0.019009633346507203,15.658437880238303
11,POTATO,44,2017.0,2.724510129,2.179608104,0.261343387,1082.164,3084.3638,1321.8702,176.76,30.5,62.246168,62.246168,0.0,-97.218,5391.18,15.0,0.17,0.19,190.3517683453033,276.4632825967501,0.9523809523809523,1,2.724510129,1,1,-4.88235294117647,2.49839784119922,273.964884755551,0.12111612613265196,0.4860859374870471,0.27495855546621073,0.11783938091409032,26.65096903159519,0.0845539261908756,83.21586307554107
12,VEGETABLE,44,2017.0,3.1893384563333336,2.573600829,0.16421452833333333,789.426,1844.7848999999999,790.6221,106.32,32.0,29.907924000000005,5.947270333333333,23.96065366666667,-22.593,3402.24,15.0,0.17,0.3,113.94708533397657,173.63365384225017,0.9523809523809522,1,3.1893384563333336,1,1,-4.88235294117647,2.49839784119922,171.135256001051,0.0554384113567674,0.7928547065455259,0.10619481746839456,0.045512064629311955,23.242600514070148,0.5604812202079711,61.29765359743452
0,APPLE,45,2017.0,3.272047313333333,2.7615430780000003,1.382161639666667,5007.715533,17965.50499,7699.50214,2102.721739,15.18,628.582015,625.6046070000001,2.977408,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1197.5126253199985,0.9624831363744047,1,3.272047313333333,1,1,-4.88235294117647,12.384684371199,1185.1279409488,0.12959392285263321,0.3344017805836786,0.3752030075736971,0.1608012889899911,13.970086470660876,0.014531397290220224,48.11923610912741
1,BLUEBERRY,45,2017.0,2.733269121333333,2.301439575,1.3823670663333332,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.732817,6.732817,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2987.8498478006986,0.8822317693666996,1,2.733269121333333,1,1,-4.88235294117647,12.384684371199,2975.4651634295,0.23447128419116223,0.17990633582989415,0.4099356659464083,0.17568671403253533,5.897979744477364,1.35023855407166,0.6043830490593748
